Elevation,CumArea,id,name,country,river
218.0,1.05,7203,Se San 4,Vietnam,Se San
219.0,2.79,7203,Se San 4,Vietnam,Se San
220.0,4.53,7203,Se San 4,Vietnam,Se San
221.0,8.72,7203,Se San 4,Vietnam,Se San
222.0,12.97,7203,Se San 4,Vietnam,Se San
223.0,17.21,7203,Se San 4,Vietnam,Se San
224.0,21.23,7203,Se San 4,Vietnam,Se San
225.0,25.09,7203,Se San 4,Vietnam,Se San
226.0,29.08,7203,Se San 4,Vietnam,Se San
227.0,32.95,7203,Se San 4,Vietnam,Se San
228.0,36.8,7203,Se San 4,Vietnam,Se San
229.0,40.69,7203,Se San 4,Vietnam,Se San
230.0,44.35,7203,Se San 4,Vietnam,Se San
231.0,48.18,7203,Se San 4,Vietnam,Se San
232.0,51.92,7203,Se San 4,Vietnam,Se San
233.0,55.87,7203,Se San 4,Vietnam,Se San
234.0,59.75,7203,Se San 4,Vietnam,Se San
235.0,63.54,7203,Se San 4,Vietnam,Se San
236.0,67.51,7203,Se San 4,Vietnam,Se San
237.0,71.48,7203,Se San 4,Vietnam,Se San
238.0,75.44,7203,Se San 4,Vietnam,Se San
239.0,79.43,7203,Se San 4,Vietnam,Se San
240.0,83.45,7203,Se San 4,Vietnam,Se San
241.0,87.56,7203,Se San 4,Vietnam,Se San
242.0,91.69,7203,Se San 4,Vietnam,Se San
243.0,96.03,7203,Se San 4,Vietnam,Se San
244.0,100.11,7203,Se San 4,Vietnam,Se San
245.0,104.28,7203,Se San 4,Vietnam,Se San
246.0,108.53,7203,Se San 4,Vietnam,Se San
247.0,112.68,7203,Se San 4,Vietnam,Se San
248.0,116.73,7203,Se San 4,Vietnam,Se San
249.0,120.74,7203,Se San 4,Vietnam,Se San
250.0,124.74,7203,Se San 4,Vietnam,Se San
251.0,128.52,7203,Se San 4,Vietnam,Se San
252.0,132.23,7203,Se San 4,Vietnam,Se San
253.0,136.05,7203,Se San 4,Vietnam,Se San
254.0,139.79,7203,Se San 4,Vietnam,Se San
255.0,143.54,7203,Se San 4,Vietnam,Se San
256.0,147.17,7203,Se San 4,Vietnam,Se San
257.0,150.87,7203,Se San 4,Vietnam,Se San
258.0,154.45,7203,Se San 4,Vietnam,Se San
259.0,157.88,7203,Se San 4,Vietnam,Se San
260.0,161.14,7203,Se San 4,Vietnam,Se San
261.0,164.44,7203,Se San 4,Vietnam,Se San
262.0,167.58,7203,Se San 4,Vietnam,Se San
263.0,170.76,7203,Se San 4,Vietnam,Se San
264.0,173.88,7203,Se San 4,Vietnam,Se San
265.0,176.97,7203,Se San 4,Vietnam,Se San
266.0,180.14,7203,Se San 4,Vietnam,Se San
267.0,183.2,7203,Se San 4,Vietnam,Se San
268.0,186.18,7203,Se San 4,Vietnam,Se San
269.0,189.06,7203,Se San 4,Vietnam,Se San
270.0,191.94,7203,Se San 4,Vietnam,Se San
271.0,194.77,7203,Se San 4,Vietnam,Se San
272.0,197.44,7203,Se San 4,Vietnam,Se San
273.0,200.07,7203,Se San 4,Vietnam,Se San
274.0,202.52,7203,Se San 4,Vietnam,Se San
275.0,204.92,7203,Se San 4,Vietnam,Se San
276.0,207.21,7203,Se San 4,Vietnam,Se San
277.0,209.58,7203,Se San 4,Vietnam,Se San
278.0,211.85,7203,Se San 4,Vietnam,Se San
279.0,214.03,7203,Se San 4,Vietnam,Se San
280.0,216.17,7203,Se San 4,Vietnam,Se San
281.0,218.34,7203,Se San 4,Vietnam,Se San
282.0,220.37,7203,Se San 4,Vietnam,Se San
283.0,222.38,7203,Se San 4,Vietnam,Se San
284.0,224.32,7203,Se San 4,Vietnam,Se San
285.0,226.11,7203,Se San 4,Vietnam,Se San
286.0,227.74,7203,Se San 4,Vietnam,Se San
287.0,229.36,7203,Se San 4,Vietnam,Se San
288.0,230.9,7203,Se San 4,Vietnam,Se San
289.0,232.36,7203,Se San 4,Vietnam,Se San
290.0,233.75,7203,Se San 4,Vietnam,Se San
291.0,235.05,7203,Se San 4,Vietnam,Se San
292.0,236.29,7203,Se San 4,Vietnam,Se San
293.0,237.45,7203,Se San 4,Vietnam,Se San
294.0,238.52,7203,Se San 4,Vietnam,Se San
295.0,239.57,7203,Se San 4,Vietnam,Se San
296.0,240.58,7203,Se San 4,Vietnam,Se San
297.0,241.51,7203,Se San 4,Vietnam,Se San
298.0,242.47,7203,Se San 4,Vietnam,Se San
299.0,243.37,7203,Se San 4,Vietnam,Se San
300.0,244.26,7203,Se San 4,Vietnam,Se San
301.0,245.12,7203,Se San 4,Vietnam,Se San
302.0,245.9,7203,Se San 4,Vietnam,Se San
303.0,246.7,7203,Se San 4,Vietnam,Se San
304.0,247.49,7203,Se San 4,Vietnam,Se San
305.0,248.28,7203,Se San 4,Vietnam,Se San
306.0,249.02,7203,Se San 4,Vietnam,Se San
307.0,249.72,7203,Se San 4,Vietnam,Se San
308.0,250.48,7203,Se San 4,Vietnam,Se San
309.0,251.16,7203,Se San 4,Vietnam,Se San
310.0,251.89,7203,Se San 4,Vietnam,Se San
311.0,252.53,7203,Se San 4,Vietnam,Se San
312.0,253.16,7203,Se San 4,Vietnam,Se San
313.0,253.79,7203,Se San 4,Vietnam,Se San
314.0,254.43,7203,Se San 4,Vietnam,Se San
315.0,255.08,7203,Se San 4,Vietnam,Se San
316.0,255.69,7203,Se San 4,Vietnam,Se San
317.0,256.26,7203,Se San 4,Vietnam,Se San
318.0,256.82,7203,Se San 4,Vietnam,Se San
319.0,257.38,7203,Se San 4,Vietnam,Se San
320.0,257.88,7203,Se San 4,Vietnam,Se San
321.0,258.42,7203,Se San 4,Vietnam,Se San
322.0,258.99,7203,Se San 4,Vietnam,Se San
323.0,259.53,7203,Se San 4,Vietnam,Se San
324.0,260.08,7203,Se San 4,Vietnam,Se San
325.0,260.63,7203,Se San 4,Vietnam,Se San
326.0,261.13,7203,Se San 4,Vietnam,Se San
327.0,261.64,7203,Se San 4,Vietnam,Se San
328.0,262.19,7203,Se San 4,Vietnam,Se San
329.0,262.72,7203,Se San 4,Vietnam,Se San
330.0,263.24,7203,Se San 4,Vietnam,Se San
331.0,263.71,7203,Se San 4,Vietnam,Se San
332.0,264.2,7203,Se San 4,Vietnam,Se San
333.0,264.7,7203,Se San 4,Vietnam,Se San
334.0,265.25,7203,Se San 4,Vietnam,Se San
335.0,265.79,7203,Se San 4,Vietnam,Se San
336.0,266.28,7203,Se San 4,Vietnam,Se San
337.0,266.8,7203,Se San 4,Vietnam,Se San
338.0,267.33,7203,Se San 4,Vietnam,Se San
339.0,267.83,7203,Se San 4,Vietnam,Se San
340.0,268.32,7203,Se San 4,Vietnam,Se San
341.0,268.81,7203,Se San 4,Vietnam,Se San
342.0,269.32,7203,Se San 4,Vietnam,Se San
343.0,269.83,7203,Se San 4,Vietnam,Se San
344.0,270.3,7203,Se San 4,Vietnam,Se San
345.0,270.81,7203,Se San 4,Vietnam,Se San
346.0,271.33,7203,Se San 4,Vietnam,Se San
347.0,271.85,7203,Se San 4,Vietnam,Se San
348.0,272.41,7203,Se San 4,Vietnam,Se San
349.0,272.91,7203,Se San 4,Vietnam,Se San
350.0,273.4,7203,Se San 4,Vietnam,Se San
351.0,273.91,7203,Se San 4,Vietnam,Se San
352.0,274.39,7203,Se San 4,Vietnam,Se San
353.0,274.82,7203,Se San 4,Vietnam,Se San
354.0,275.27,7203,Se San 4,Vietnam,Se San
355.0,275.68,7203,Se San 4,Vietnam,Se San
356.0,276.12,7203,Se San 4,Vietnam,Se San
357.0,276.55,7203,Se San 4,Vietnam,Se San
358.0,276.96,7203,Se San 4,Vietnam,Se San
359.0,277.37,7203,Se San 4,Vietnam,Se San
360.0,277.8,7203,Se San 4,Vietnam,Se San
361.0,278.19,7203,Se San 4,Vietnam,Se San
362.0,278.61,7203,Se San 4,Vietnam,Se San
363.0,279.03,7203,Se San 4,Vietnam,Se San
364.0,279.44,7203,Se San 4,Vietnam,Se San
365.0,279.87,7203,Se San 4,Vietnam,Se San
366.0,280.3,7203,Se San 4,Vietnam,Se San
367.0,280.71,7203,Se San 4,Vietnam,Se San
368.0,281.14,7203,Se San 4,Vietnam,Se San
369.0,281.52,7203,Se San 4,Vietnam,Se San
370.0,281.95,7203,Se San 4,Vietnam,Se San
371.0,282.35,7203,Se San 4,Vietnam,Se San
372.0,282.76,7203,Se San 4,Vietnam,Se San
373.0,283.17,7203,Se San 4,Vietnam,Se San
374.0,283.59,7203,Se San 4,Vietnam,Se San
375.0,283.98,7203,Se San 4,Vietnam,Se San
376.0,284.39,7203,Se San 4,Vietnam,Se San
377.0,284.76,7203,Se San 4,Vietnam,Se San
378.0,285.16,7203,Se San 4,Vietnam,Se San
379.0,285.54,7203,Se San 4,Vietnam,Se San
380.0,285.93,7203,Se San 4,Vietnam,Se San
381.0,286.34,7203,Se San 4,Vietnam,Se San
382.0,286.69,7203,Se San 4,Vietnam,Se San
383.0,287.07,7203,Se San 4,Vietnam,Se San
384.0,287.42,7203,Se San 4,Vietnam,Se San
385.0,287.8,7203,Se San 4,Vietnam,Se San
386.0,288.2,7203,Se San 4,Vietnam,Se San
387.0,288.58,7203,Se San 4,Vietnam,Se San
388.0,288.96,7203,Se San 4,Vietnam,Se San
389.0,289.34,7203,Se San 4,Vietnam,Se San
390.0,289.7,7203,Se San 4,Vietnam,Se San
391.0,290.02,7203,Se San 4,Vietnam,Se San
392.0,290.38,7203,Se San 4,Vietnam,Se San
393.0,290.75,7203,Se San 4,Vietnam,Se San
394.0,291.1,7203,Se San 4,Vietnam,Se San
395.0,291.48,7203,Se San 4,Vietnam,Se San
396.0,291.82,7203,Se San 4,Vietnam,Se San
397.0,292.13,7203,Se San 4,Vietnam,Se San
398.0,292.45,7203,Se San 4,Vietnam,Se San
399.0,292.78,7203,Se San 4,Vietnam,Se San
400.0,293.14,7203,Se San 4,Vietnam,Se San
401.0,293.49,7203,Se San 4,Vietnam,Se San
402.0,293.84,7203,Se San 4,Vietnam,Se San
403.0,294.21,7203,Se San 4,Vietnam,Se San
404.0,294.55,7203,Se San 4,Vietnam,Se San
405.0,294.93,7203,Se San 4,Vietnam,Se San
406.0,295.28,7203,Se San 4,Vietnam,Se San
407.0,295.59,7203,Se San 4,Vietnam,Se San
408.0,295.91,7203,Se San 4,Vietnam,Se San
409.0,296.24,7203,Se San 4,Vietnam,Se San
410.0,296.58,7203,Se San 4,Vietnam,Se San
411.0,296.92,7203,Se San 4,Vietnam,Se San
412.0,297.27,7203,Se San 4,Vietnam,Se San
413.0,297.61,7203,Se San 4,Vietnam,Se San
414.0,297.97,7203,Se San 4,Vietnam,Se San
415.0,298.28,7203,Se San 4,Vietnam,Se San
416.0,298.61,7203,Se San 4,Vietnam,Se San
417.0,298.92,7203,Se San 4,Vietnam,Se San
418.0,299.25,7203,Se San 4,Vietnam,Se San
419.0,299.59,7203,Se San 4,Vietnam,Se San
420.0,299.9,7203,Se San 4,Vietnam,Se San
421.0,300.2,7203,Se San 4,Vietnam,Se San
422.0,300.51,7203,Se San 4,Vietnam,Se San
423.0,300.85,7203,Se San 4,Vietnam,Se San
424.0,301.18,7203,Se San 4,Vietnam,Se San
425.0,301.49,7203,Se San 4,Vietnam,Se San
426.0,301.8,7203,Se San 4,Vietnam,Se San
427.0,302.12,7203,Se San 4,Vietnam,Se San
428.0,302.44,7203,Se San 4,Vietnam,Se San
429.0,302.77,7203,Se San 4,Vietnam,Se San
430.0,303.06,7203,Se San 4,Vietnam,Se San
431.0,303.4,7203,Se San 4,Vietnam,Se San
432.0,303.72,7203,Se San 4,Vietnam,Se San
433.0,304.02,7203,Se San 4,Vietnam,Se San
434.0,304.3,7203,Se San 4,Vietnam,Se San
435.0,304.62,7203,Se San 4,Vietnam,Se San
436.0,304.9,7203,Se San 4,Vietnam,Se San
437.0,305.19,7203,Se San 4,Vietnam,Se San
438.0,305.47,7203,Se San 4,Vietnam,Se San
439.0,305.76,7203,Se San 4,Vietnam,Se San
440.0,306.08,7203,Se San 4,Vietnam,Se San
441.0,306.37,7203,Se San 4,Vietnam,Se San
442.0,306.65,7203,Se San 4,Vietnam,Se San
443.0,306.94,7203,Se San 4,Vietnam,Se San
444.0,307.23,7203,Se San 4,Vietnam,Se San
445.0,307.52,7203,Se San 4,Vietnam,Se San
446.0,307.8,7203,Se San 4,Vietnam,Se San
447.0,308.07,7203,Se San 4,Vietnam,Se San
448.0,308.33,7203,Se San 4,Vietnam,Se San
449.0,308.62,7203,Se San 4,Vietnam,Se San
450.0,308.88,7203,Se San 4,Vietnam,Se San
451.0,309.17,7203,Se San 4,Vietnam,Se San
452.0,309.45,7203,Se San 4,Vietnam,Se San
453.0,309.71,7203,Se San 4,Vietnam,Se San
454.0,310.01,7203,Se San 4,Vietnam,Se San
455.0,310.28,7203,Se San 4,Vietnam,Se San
456.0,310.53,7203,Se San 4,Vietnam,Se San
457.0,310.82,7203,Se San 4,Vietnam,Se San
458.0,311.07,7203,Se San 4,Vietnam,Se San
459.0,311.33,7203,Se San 4,Vietnam,Se San
460.0,311.6,7203,Se San 4,Vietnam,Se San
461.0,311.87,7203,Se San 4,Vietnam,Se San
462.0,312.11,7203,Se San 4,Vietnam,Se San
463.0,312.39,7203,Se San 4,Vietnam,Se San
464.0,312.61,7203,Se San 4,Vietnam,Se San
465.0,312.89,7203,Se San 4,Vietnam,Se San
466.0,313.14,7203,Se San 4,Vietnam,Se San
467.0,313.42,7203,Se San 4,Vietnam,Se San
468.0,313.65,7203,Se San 4,Vietnam,Se San
469.0,313.91,7203,Se San 4,Vietnam,Se San
470.0,314.19,7203,Se San 4,Vietnam,Se San
471.0,314.43,7203,Se San 4,Vietnam,Se San
472.0,314.65,7203,Se San 4,Vietnam,Se San
473.0,314.91,7203,Se San 4,Vietnam,Se San
474.0,315.15,7203,Se San 4,Vietnam,Se San
475.0,315.41,7203,Se San 4,Vietnam,Se San
476.0,315.65,7203,Se San 4,Vietnam,Se San
477.0,315.89,7203,Se San 4,Vietnam,Se San
478.0,316.12,7203,Se San 4,Vietnam,Se San
479.0,316.35,7203,Se San 4,Vietnam,Se San
480.0,316.58,7203,Se San 4,Vietnam,Se San
481.0,316.81,7203,Se San 4,Vietnam,Se San
482.0,317.03,7203,Se San 4,Vietnam,Se San
483.0,317.29,7203,Se San 4,Vietnam,Se San
484.0,317.52,7203,Se San 4,Vietnam,Se San
485.0,317.73,7203,Se San 4,Vietnam,Se San
486.0,317.95,7203,Se San 4,Vietnam,Se San
487.0,318.2,7203,Se San 4,Vietnam,Se San
488.0,318.43,7203,Se San 4,Vietnam,Se San
489.0,318.66,7203,Se San 4,Vietnam,Se San
490.0,318.86,7203,Se San 4,Vietnam,Se San
491.0,319.07,7203,Se San 4,Vietnam,Se San
492.0,319.3,7203,Se San 4,Vietnam,Se San
493.0,319.54,7203,Se San 4,Vietnam,Se San
494.0,319.75,7203,Se San 4,Vietnam,Se San
495.0,319.98,7203,Se San 4,Vietnam,Se San
496.0,320.2,7203,Se San 4,Vietnam,Se San
497.0,320.43,7203,Se San 4,Vietnam,Se San
498.0,320.65,7203,Se San 4,Vietnam,Se San
499.0,320.85,7203,Se San 4,Vietnam,Se San
500.0,321.06,7203,Se San 4,Vietnam,Se San
501.0,321.29,7203,Se San 4,Vietnam,Se San
502.0,321.53,7203,Se San 4,Vietnam,Se San
503.0,321.74,7203,Se San 4,Vietnam,Se San
504.0,321.98,7203,Se San 4,Vietnam,Se San
505.0,322.18,7203,Se San 4,Vietnam,Se San
506.0,322.4,7203,Se San 4,Vietnam,Se San
507.0,322.62,7203,Se San 4,Vietnam,Se San
508.0,322.81,7203,Se San 4,Vietnam,Se San
509.0,323.03,7203,Se San 4,Vietnam,Se San
510.0,323.22,7203,Se San 4,Vietnam,Se San
511.0,323.44,7203,Se San 4,Vietnam,Se San
512.0,323.65,7203,Se San 4,Vietnam,Se San
513.0,323.83,7203,Se San 4,Vietnam,Se San
514.0,324.04,7203,Se San 4,Vietnam,Se San
515.0,324.26,7203,Se San 4,Vietnam,Se San
516.0,324.45,7203,Se San 4,Vietnam,Se San
517.0,324.64,7203,Se San 4,Vietnam,Se San
518.0,324.84,7203,Se San 4,Vietnam,Se San
519.0,325.05,7203,Se San 4,Vietnam,Se San
520.0,325.24,7203,Se San 4,Vietnam,Se San
521.0,325.44,7203,Se San 4,Vietnam,Se San
522.0,325.64,7203,Se San 4,Vietnam,Se San
523.0,325.86,7203,Se San 4,Vietnam,Se San
524.0,326.06,7203,Se San 4,Vietnam,Se San
525.0,326.24,7203,Se San 4,Vietnam,Se San
526.0,326.45,7203,Se San 4,Vietnam,Se San
527.0,326.64,7203,Se San 4,Vietnam,Se San
528.0,326.84,7203,Se San 4,Vietnam,Se San
529.0,327.02,7203,Se San 4,Vietnam,Se San
530.0,327.21,7203,Se San 4,Vietnam,Se San
531.0,327.41,7203,Se San 4,Vietnam,Se San
532.0,327.64,7203,Se San 4,Vietnam,Se San
533.0,327.82,7203,Se San 4,Vietnam,Se San
534.0,328.04,7203,Se San 4,Vietnam,Se San
535.0,328.24,7203,Se San 4,Vietnam,Se San
536.0,328.43,7203,Se San 4,Vietnam,Se San
537.0,328.58,7203,Se San 4,Vietnam,Se San
538.0,328.76,7203,Se San 4,Vietnam,Se San
539.0,328.95,7203,Se San 4,Vietnam,Se San
540.0,329.16,7203,Se San 4,Vietnam,Se San
541.0,329.33,7203,Se San 4,Vietnam,Se San
542.0,329.52,7203,Se San 4,Vietnam,Se San
543.0,329.71,7203,Se San 4,Vietnam,Se San
544.0,329.87,7203,Se San 4,Vietnam,Se San
545.0,330.05,7203,Se San 4,Vietnam,Se San
546.0,330.24,7203,Se San 4,Vietnam,Se San
547.0,330.42,7203,Se San 4,Vietnam,Se San
548.0,330.61,7203,Se San 4,Vietnam,Se San
549.0,330.79,7203,Se San 4,Vietnam,Se San
550.0,330.99,7203,Se San 4,Vietnam,Se San
551.0,331.17,7203,Se San 4,Vietnam,Se San
552.0,331.36,7203,Se San 4,Vietnam,Se San
553.0,331.55,7203,Se San 4,Vietnam,Se San
554.0,331.72,7203,Se San 4,Vietnam,Se San
555.0,331.9,7203,Se San 4,Vietnam,Se San
556.0,332.09,7203,Se San 4,Vietnam,Se San
557.0,332.29,7203,Se San 4,Vietnam,Se San
558.0,332.45,7203,Se San 4,Vietnam,Se San
559.0,332.63,7203,Se San 4,Vietnam,Se San
560.0,332.79,7203,Se San 4,Vietnam,Se San
561.0,332.98,7203,Se San 4,Vietnam,Se San
562.0,333.16,7203,Se San 4,Vietnam,Se San
563.0,333.35,7203,Se San 4,Vietnam,Se San
564.0,333.55,7203,Se San 4,Vietnam,Se San
565.0,333.73,7203,Se San 4,Vietnam,Se San
566.0,333.89,7203,Se San 4,Vietnam,Se San
567.0,334.05,7203,Se San 4,Vietnam,Se San
568.0,334.24,7203,Se San 4,Vietnam,Se San
569.0,334.41,7203,Se San 4,Vietnam,Se San
570.0,334.58,7203,Se San 4,Vietnam,Se San
571.0,334.75,7203,Se San 4,Vietnam,Se San
572.0,334.92,7203,Se San 4,Vietnam,Se San
573.0,335.08,7203,Se San 4,Vietnam,Se San
574.0,335.24,7203,Se San 4,Vietnam,Se San
575.0,335.41,7203,Se San 4,Vietnam,Se San
576.0,335.59,7203,Se San 4,Vietnam,Se San
577.0,335.74,7203,Se San 4,Vietnam,Se San
