Elevation,CumArea,id,name,country,river
289.0,1200.45,5149,Ubol Ratana,Thailand,Nam Pong
290.0,1200.99,5149,Ubol Ratana,Thailand,Nam Pong
291.0,1201.51,5149,Ubol Ratana,Thailand,Nam Pong
292.0,1202.07,5149,Ubol Ratana,Thailand,Nam Pong
293.0,1202.6,5149,Ubol Ratana,Thailand,Nam Pong
294.0,1203.1,5149,Ubol Ratana,Thailand,Nam Pong
295.0,1203.6,5149,Ubol Ratana,Thailand,Nam Pong
296.0,1204.15,5149,Ubol Ratana,Thailand,Nam Pong
297.0,1204.68,5149,Ubol Ratana,Thailand,Nam Pong
298.0,1205.26,5149,Ubol Ratana,Thailand,Nam Pong
299.0,1205.82,5149,Ubol Ratana,Thailand,Nam Pong
300.0,1206.34,5149,Ubol Ratana,Thailand,Nam Pong
301.0,1206.84,5149,Ubol Ratana,Thailand,Nam Pong
302.0,1207.38,5149,Ubol Ratana,Thailand,Nam Pong
303.0,1207.88,5149,Ubol Ratana,Thailand,Nam Pong
304.0,1208.4,5149,Ubol Ratana,Thailand,Nam Pong
305.0,1208.87,5149,Ubol Ratana,Thailand,Nam Pong
306.0,1209.35,5149,Ubol Ratana,Thailand,Nam Pong
307.0,1209.87,5149,Ubol Ratana,Thailand,Nam Pong
308.0,1210.35,5149,Ubol Ratana,Thailand,Nam Pong
309.0,1210.85,5149,Ubol Ratana,Thailand,Nam Pong
310.0,1211.31,5149,Ubol Ratana,Thailand,Nam Pong
311.0,1211.78,5149,Ubol Ratana,Thailand,Nam Pong
312.0,1212.28,5149,Ubol Ratana,Thailand,Nam Pong
313.0,1212.73,5149,Ubol Ratana,Thailand,Nam Pong
314.0,1213.23,5149,Ubol Ratana,Thailand,Nam Pong
315.0,1213.68,5149,Ubol Ratana,Thailand,Nam Pong
316.0,1214.19,5149,Ubol Ratana,Thailand,Nam Pong
317.0,1214.65,5149,Ubol Ratana,Thailand,Nam Pong
318.0,1215.15,5149,Ubol Ratana,Thailand,Nam Pong
319.0,1215.65,5149,Ubol Ratana,Thailand,Nam Pong
320.0,1216.14,5149,Ubol Ratana,Thailand,Nam Pong
321.0,1216.63,5149,Ubol Ratana,Thailand,Nam Pong
322.0,1217.09,5149,Ubol Ratana,Thailand,Nam Pong
323.0,1217.56,5149,Ubol Ratana,Thailand,Nam Pong
324.0,1218.02,5149,Ubol Ratana,Thailand,Nam Pong
325.0,1218.47,5149,Ubol Ratana,Thailand,Nam Pong
326.0,1218.94,5149,Ubol Ratana,Thailand,Nam Pong
327.0,1219.39,5149,Ubol Ratana,Thailand,Nam Pong
328.0,1219.85,5149,Ubol Ratana,Thailand,Nam Pong
329.0,1220.26,5149,Ubol Ratana,Thailand,Nam Pong
330.0,1220.69,5149,Ubol Ratana,Thailand,Nam Pong
331.0,1221.12,5149,Ubol Ratana,Thailand,Nam Pong
332.0,1221.56,5149,Ubol Ratana,Thailand,Nam Pong
333.0,1221.97,5149,Ubol Ratana,Thailand,Nam Pong
334.0,1222.36,5149,Ubol Ratana,Thailand,Nam Pong
335.0,1222.75,5149,Ubol Ratana,Thailand,Nam Pong
336.0,1223.14,5149,Ubol Ratana,Thailand,Nam Pong
337.0,1223.5,5149,Ubol Ratana,Thailand,Nam Pong
338.0,1223.89,5149,Ubol Ratana,Thailand,Nam Pong
339.0,1224.25,5149,Ubol Ratana,Thailand,Nam Pong
340.0,1224.61,5149,Ubol Ratana,Thailand,Nam Pong
341.0,1224.97,5149,Ubol Ratana,Thailand,Nam Pong
342.0,1225.33,5149,Ubol Ratana,Thailand,Nam Pong
343.0,1225.68,5149,Ubol Ratana,Thailand,Nam Pong
344.0,1226.05,5149,Ubol Ratana,Thailand,Nam Pong
345.0,1226.41,5149,Ubol Ratana,Thailand,Nam Pong
346.0,1226.78,5149,Ubol Ratana,Thailand,Nam Pong
347.0,1227.14,5149,Ubol Ratana,Thailand,Nam Pong
348.0,1227.49,5149,Ubol Ratana,Thailand,Nam Pong
349.0,1227.83,5149,Ubol Ratana,Thailand,Nam Pong
350.0,1228.15,5149,Ubol Ratana,Thailand,Nam Pong
351.0,1228.49,5149,Ubol Ratana,Thailand,Nam Pong
352.0,1228.83,5149,Ubol Ratana,Thailand,Nam Pong
353.0,1229.19,5149,Ubol Ratana,Thailand,Nam Pong
354.0,1229.52,5149,Ubol Ratana,Thailand,Nam Pong
355.0,1229.85,5149,Ubol Ratana,Thailand,Nam Pong
356.0,1230.18,5149,Ubol Ratana,Thailand,Nam Pong
357.0,1230.5,5149,Ubol Ratana,Thailand,Nam Pong
358.0,1230.85,5149,Ubol Ratana,Thailand,Nam Pong
359.0,1231.16,5149,Ubol Ratana,Thailand,Nam Pong
360.0,1231.46,5149,Ubol Ratana,Thailand,Nam Pong
361.0,1231.77,5149,Ubol Ratana,Thailand,Nam Pong
362.0,1232.05,5149,Ubol Ratana,Thailand,Nam Pong
363.0,1232.32,5149,Ubol Ratana,Thailand,Nam Pong
364.0,1232.6,5149,Ubol Ratana,Thailand,Nam Pong
365.0,1232.87,5149,Ubol Ratana,Thailand,Nam Pong
366.0,1233.13,5149,Ubol Ratana,Thailand,Nam Pong
367.0,1233.4,5149,Ubol Ratana,Thailand,Nam Pong
368.0,1233.63,5149,Ubol Ratana,Thailand,Nam Pong
369.0,1233.9,5149,Ubol Ratana,Thailand,Nam Pong
370.0,1234.16,5149,Ubol Ratana,Thailand,Nam Pong
371.0,1234.4,5149,Ubol Ratana,Thailand,Nam Pong
372.0,1234.67,5149,Ubol Ratana,Thailand,Nam Pong
373.0,1234.92,5149,Ubol Ratana,Thailand,Nam Pong
374.0,1235.17,5149,Ubol Ratana,Thailand,Nam Pong
375.0,1235.42,5149,Ubol Ratana,Thailand,Nam Pong
376.0,1235.65,5149,Ubol Ratana,Thailand,Nam Pong
377.0,1235.87,5149,Ubol Ratana,Thailand,Nam Pong
378.0,1236.11,5149,Ubol Ratana,Thailand,Nam Pong
379.0,1236.35,5149,Ubol Ratana,Thailand,Nam Pong
380.0,1236.57,5149,Ubol Ratana,Thailand,Nam Pong
381.0,1236.8,5149,Ubol Ratana,Thailand,Nam Pong
382.0,1237.01,5149,Ubol Ratana,Thailand,Nam Pong
383.0,1237.22,5149,Ubol Ratana,Thailand,Nam Pong
384.0,1237.4,5149,Ubol Ratana,Thailand,Nam Pong
385.0,1237.62,5149,Ubol Ratana,Thailand,Nam Pong
386.0,1237.84,5149,Ubol Ratana,Thailand,Nam Pong
387.0,1238.06,5149,Ubol Ratana,Thailand,Nam Pong
388.0,1238.26,5149,Ubol Ratana,Thailand,Nam Pong
389.0,1238.47,5149,Ubol Ratana,Thailand,Nam Pong
390.0,1238.66,5149,Ubol Ratana,Thailand,Nam Pong
391.0,1238.86,5149,Ubol Ratana,Thailand,Nam Pong
392.0,1239.05,5149,Ubol Ratana,Thailand,Nam Pong
393.0,1239.28,5149,Ubol Ratana,Thailand,Nam Pong
394.0,1239.5,5149,Ubol Ratana,Thailand,Nam Pong
395.0,1239.69,5149,Ubol Ratana,Thailand,Nam Pong
396.0,1239.9,5149,Ubol Ratana,Thailand,Nam Pong
397.0,1240.13,5149,Ubol Ratana,Thailand,Nam Pong
398.0,1240.32,5149,Ubol Ratana,Thailand,Nam Pong
399.0,1240.52,5149,Ubol Ratana,Thailand,Nam Pong
400.0,1240.76,5149,Ubol Ratana,Thailand,Nam Pong
401.0,1240.93,5149,Ubol Ratana,Thailand,Nam Pong
402.0,1241.13,5149,Ubol Ratana,Thailand,Nam Pong
403.0,1241.31,5149,Ubol Ratana,Thailand,Nam Pong
404.0,1241.46,5149,Ubol Ratana,Thailand,Nam Pong
405.0,1241.63,5149,Ubol Ratana,Thailand,Nam Pong
406.0,1241.82,5149,Ubol Ratana,Thailand,Nam Pong
407.0,1241.97,5149,Ubol Ratana,Thailand,Nam Pong
408.0,1242.12,5149,Ubol Ratana,Thailand,Nam Pong
409.0,1242.31,5149,Ubol Ratana,Thailand,Nam Pong
410.0,1242.48,5149,Ubol Ratana,Thailand,Nam Pong
411.0,1242.65,5149,Ubol Ratana,Thailand,Nam Pong
412.0,1242.79,5149,Ubol Ratana,Thailand,Nam Pong
413.0,1242.97,5149,Ubol Ratana,Thailand,Nam Pong
414.0,1243.11,5149,Ubol Ratana,Thailand,Nam Pong
415.0,1243.26,5149,Ubol Ratana,Thailand,Nam Pong
416.0,1243.4,5149,Ubol Ratana,Thailand,Nam Pong
417.0,1243.56,5149,Ubol Ratana,Thailand,Nam Pong
418.0,1243.69,5149,Ubol Ratana,Thailand,Nam Pong
419.0,1243.87,5149,Ubol Ratana,Thailand,Nam Pong
420.0,1244.01,5149,Ubol Ratana,Thailand,Nam Pong
421.0,1244.17,5149,Ubol Ratana,Thailand,Nam Pong
422.0,1244.34,5149,Ubol Ratana,Thailand,Nam Pong
423.0,1244.51,5149,Ubol Ratana,Thailand,Nam Pong
424.0,1244.67,5149,Ubol Ratana,Thailand,Nam Pong
425.0,1244.81,5149,Ubol Ratana,Thailand,Nam Pong
426.0,1244.96,5149,Ubol Ratana,Thailand,Nam Pong
427.0,1245.12,5149,Ubol Ratana,Thailand,Nam Pong
428.0,1245.25,5149,Ubol Ratana,Thailand,Nam Pong
429.0,1245.4,5149,Ubol Ratana,Thailand,Nam Pong
430.0,1245.55,5149,Ubol Ratana,Thailand,Nam Pong
431.0,1245.69,5149,Ubol Ratana,Thailand,Nam Pong
432.0,1245.82,5149,Ubol Ratana,Thailand,Nam Pong
433.0,1245.96,5149,Ubol Ratana,Thailand,Nam Pong
434.0,1246.1,5149,Ubol Ratana,Thailand,Nam Pong
435.0,1246.23,5149,Ubol Ratana,Thailand,Nam Pong
436.0,1246.38,5149,Ubol Ratana,Thailand,Nam Pong
437.0,1246.5,5149,Ubol Ratana,Thailand,Nam Pong
438.0,1246.63,5149,Ubol Ratana,Thailand,Nam Pong
439.0,1246.75,5149,Ubol Ratana,Thailand,Nam Pong
440.0,1246.86,5149,Ubol Ratana,Thailand,Nam Pong
441.0,1246.98,5149,Ubol Ratana,Thailand,Nam Pong
442.0,1247.1,5149,Ubol Ratana,Thailand,Nam Pong
443.0,1247.22,5149,Ubol Ratana,Thailand,Nam Pong
444.0,1247.35,5149,Ubol Ratana,Thailand,Nam Pong
445.0,1247.49,5149,Ubol Ratana,Thailand,Nam Pong
446.0,1247.6,5149,Ubol Ratana,Thailand,Nam Pong
447.0,1247.74,5149,Ubol Ratana,Thailand,Nam Pong
448.0,1247.87,5149,Ubol Ratana,Thailand,Nam Pong
449.0,1248.0,5149,Ubol Ratana,Thailand,Nam Pong
450.0,1248.12,5149,Ubol Ratana,Thailand,Nam Pong
451.0,1248.25,5149,Ubol Ratana,Thailand,Nam Pong
452.0,1248.36,5149,Ubol Ratana,Thailand,Nam Pong
453.0,1248.5,5149,Ubol Ratana,Thailand,Nam Pong
454.0,1248.62,5149,Ubol Ratana,Thailand,Nam Pong
455.0,1248.74,5149,Ubol Ratana,Thailand,Nam Pong
456.0,1248.86,5149,Ubol Ratana,Thailand,Nam Pong
457.0,1249.0,5149,Ubol Ratana,Thailand,Nam Pong
458.0,1249.1,5149,Ubol Ratana,Thailand,Nam Pong
459.0,1249.22,5149,Ubol Ratana,Thailand,Nam Pong
460.0,1249.34,5149,Ubol Ratana,Thailand,Nam Pong
461.0,1249.45,5149,Ubol Ratana,Thailand,Nam Pong
462.0,1249.56,5149,Ubol Ratana,Thailand,Nam Pong
463.0,1249.67,5149,Ubol Ratana,Thailand,Nam Pong
464.0,1249.78,5149,Ubol Ratana,Thailand,Nam Pong
465.0,1249.88,5149,Ubol Ratana,Thailand,Nam Pong
466.0,1249.98,5149,Ubol Ratana,Thailand,Nam Pong
467.0,1250.08,5149,Ubol Ratana,Thailand,Nam Pong
468.0,1250.17,5149,Ubol Ratana,Thailand,Nam Pong
469.0,1250.27,5149,Ubol Ratana,Thailand,Nam Pong
470.0,1250.37,5149,Ubol Ratana,Thailand,Nam Pong
471.0,1250.46,5149,Ubol Ratana,Thailand,Nam Pong
472.0,1250.56,5149,Ubol Ratana,Thailand,Nam Pong
473.0,1250.64,5149,Ubol Ratana,Thailand,Nam Pong
474.0,1250.73,5149,Ubol Ratana,Thailand,Nam Pong
475.0,1250.82,5149,Ubol Ratana,Thailand,Nam Pong
476.0,1250.91,5149,Ubol Ratana,Thailand,Nam Pong
477.0,1250.99,5149,Ubol Ratana,Thailand,Nam Pong
478.0,1251.07,5149,Ubol Ratana,Thailand,Nam Pong
479.0,1251.14,5149,Ubol Ratana,Thailand,Nam Pong
480.0,1251.21,5149,Ubol Ratana,Thailand,Nam Pong
481.0,1251.29,5149,Ubol Ratana,Thailand,Nam Pong
482.0,1251.37,5149,Ubol Ratana,Thailand,Nam Pong
483.0,1251.44,5149,Ubol Ratana,Thailand,Nam Pong
484.0,1251.53,5149,Ubol Ratana,Thailand,Nam Pong
485.0,1251.61,5149,Ubol Ratana,Thailand,Nam Pong
486.0,1251.68,5149,Ubol Ratana,Thailand,Nam Pong
487.0,1251.76,5149,Ubol Ratana,Thailand,Nam Pong
488.0,1251.85,5149,Ubol Ratana,Thailand,Nam Pong
489.0,1251.93,5149,Ubol Ratana,Thailand,Nam Pong
490.0,1252.01,5149,Ubol Ratana,Thailand,Nam Pong
491.0,1252.09,5149,Ubol Ratana,Thailand,Nam Pong
492.0,1252.19,5149,Ubol Ratana,Thailand,Nam Pong
493.0,1252.29,5149,Ubol Ratana,Thailand,Nam Pong
494.0,1252.36,5149,Ubol Ratana,Thailand,Nam Pong
495.0,1252.45,5149,Ubol Ratana,Thailand,Nam Pong
496.0,1252.53,5149,Ubol Ratana,Thailand,Nam Pong
497.0,1252.61,5149,Ubol Ratana,Thailand,Nam Pong
498.0,1252.69,5149,Ubol Ratana,Thailand,Nam Pong
499.0,1252.78,5149,Ubol Ratana,Thailand,Nam Pong
500.0,1252.86,5149,Ubol Ratana,Thailand,Nam Pong
501.0,1252.94,5149,Ubol Ratana,Thailand,Nam Pong
502.0,1253.02,5149,Ubol Ratana,Thailand,Nam Pong
503.0,1253.11,5149,Ubol Ratana,Thailand,Nam Pong
504.0,1253.2,5149,Ubol Ratana,Thailand,Nam Pong
505.0,1253.27,5149,Ubol Ratana,Thailand,Nam Pong
506.0,1253.34,5149,Ubol Ratana,Thailand,Nam Pong
507.0,1253.41,5149,Ubol Ratana,Thailand,Nam Pong
508.0,1253.49,5149,Ubol Ratana,Thailand,Nam Pong
509.0,1253.57,5149,Ubol Ratana,Thailand,Nam Pong
510.0,1253.63,5149,Ubol Ratana,Thailand,Nam Pong
511.0,1253.68,5149,Ubol Ratana,Thailand,Nam Pong
512.0,1253.73,5149,Ubol Ratana,Thailand,Nam Pong
513.0,1253.8,5149,Ubol Ratana,Thailand,Nam Pong
514.0,1253.86,5149,Ubol Ratana,Thailand,Nam Pong
515.0,1253.92,5149,Ubol Ratana,Thailand,Nam Pong
516.0,1253.98,5149,Ubol Ratana,Thailand,Nam Pong
517.0,1254.04,5149,Ubol Ratana,Thailand,Nam Pong
518.0,1254.1,5149,Ubol Ratana,Thailand,Nam Pong
519.0,1254.15,5149,Ubol Ratana,Thailand,Nam Pong
520.0,1254.21,5149,Ubol Ratana,Thailand,Nam Pong
521.0,1254.27,5149,Ubol Ratana,Thailand,Nam Pong
522.0,1254.33,5149,Ubol Ratana,Thailand,Nam Pong
523.0,1254.38,5149,Ubol Ratana,Thailand,Nam Pong
524.0,1254.43,5149,Ubol Ratana,Thailand,Nam Pong
525.0,1254.48,5149,Ubol Ratana,Thailand,Nam Pong
526.0,1254.53,5149,Ubol Ratana,Thailand,Nam Pong
527.0,1254.56,5149,Ubol Ratana,Thailand,Nam Pong
528.0,1254.61,5149,Ubol Ratana,Thailand,Nam Pong
529.0,1254.64,5149,Ubol Ratana,Thailand,Nam Pong
530.0,1254.68,5149,Ubol Ratana,Thailand,Nam Pong
531.0,1254.72,5149,Ubol Ratana,Thailand,Nam Pong
532.0,1254.76,5149,Ubol Ratana,Thailand,Nam Pong
533.0,1254.79,5149,Ubol Ratana,Thailand,Nam Pong
534.0,1254.84,5149,Ubol Ratana,Thailand,Nam Pong
535.0,1254.87,5149,Ubol Ratana,Thailand,Nam Pong
536.0,1254.9,5149,Ubol Ratana,Thailand,Nam Pong
537.0,1254.94,5149,Ubol Ratana,Thailand,Nam Pong
538.0,1254.97,5149,Ubol Ratana,Thailand,Nam Pong
539.0,1254.99,5149,Ubol Ratana,Thailand,Nam Pong
540.0,1255.01,5149,Ubol Ratana,Thailand,Nam Pong
541.0,1255.04,5149,Ubol Ratana,Thailand,Nam Pong
542.0,1255.06,5149,Ubol Ratana,Thailand,Nam Pong
543.0,1255.08,5149,Ubol Ratana,Thailand,Nam Pong
544.0,1255.1,5149,Ubol Ratana,Thailand,Nam Pong
545.0,1255.13,5149,Ubol Ratana,Thailand,Nam Pong
546.0,1255.16,5149,Ubol Ratana,Thailand,Nam Pong
547.0,1255.18,5149,Ubol Ratana,Thailand,Nam Pong
548.0,1255.2,5149,Ubol Ratana,Thailand,Nam Pong
549.0,1255.22,5149,Ubol Ratana,Thailand,Nam Pong
550.0,1255.25,5149,Ubol Ratana,Thailand,Nam Pong
551.0,1255.27,5149,Ubol Ratana,Thailand,Nam Pong
