Elevation,CumArea,id,name,country,river
551.0,4.51,6999,Nam Theun 2,Laos,Nam Theun
552.0,10.03,6999,Nam Theun 2,Laos,Nam Theun
553.0,15.55,6999,Nam Theun 2,Laos,Nam Theun
554.0,21.07,6999,Nam Theun 2,Laos,Nam Theun
555.0,26.59,6999,Nam Theun 2,Laos,Nam Theun
556.0,52.77,6999,Nam Theun 2,Laos,Nam Theun
557.0,79.18,6999,Nam Theun 2,Laos,Nam Theun
558.0,105.18,6999,Nam Theun 2,Laos,Nam Theun
559.0,131.07,6999,Nam Theun 2,Laos,Nam Theun
560.0,156.99,6999,Nam Theun 2,Laos,Nam Theun
561.0,182.45,6999,Nam Theun 2,Laos,Nam Theun
562.0,207.71,6999,Nam Theun 2,Laos,Nam Theun
563.0,232.66,6999,Nam Theun 2,Laos,Nam Theun
564.0,256.9,6999,Nam Theun 2,Laos,Nam Theun
565.0,280.67,6999,Nam Theun 2,Laos,Nam Theun
566.0,303.5,6999,Nam Theun 2,Laos,Nam Theun
567.0,325.76,6999,Nam Theun 2,Laos,Nam Theun
568.0,346.87,6999,Nam Theun 2,Laos,Nam Theun
569.0,366.6,6999,Nam Theun 2,Laos,Nam Theun
570.0,385.65,6999,Nam Theun 2,Laos,Nam Theun
571.0,403.54,6999,Nam Theun 2,Laos,Nam Theun
572.0,420.45,6999,Nam Theun 2,Laos,Nam Theun
573.0,436.33,6999,Nam Theun 2,Laos,Nam Theun
574.0,451.12,6999,Nam Theun 2,Laos,Nam Theun
575.0,464.91,6999,Nam Theun 2,Laos,Nam Theun
576.0,477.9,6999,Nam Theun 2,Laos,Nam Theun
577.0,490.19,6999,Nam Theun 2,Laos,Nam Theun
578.0,501.82,6999,Nam Theun 2,Laos,Nam Theun
579.0,512.8,6999,Nam Theun 2,Laos,Nam Theun
580.0,523.19,6999,Nam Theun 2,Laos,Nam Theun
581.0,533.22,6999,Nam Theun 2,Laos,Nam Theun
582.0,542.69,6999,Nam Theun 2,Laos,Nam Theun
583.0,551.69,6999,Nam Theun 2,Laos,Nam Theun
584.0,560.4,6999,Nam Theun 2,Laos,Nam Theun
585.0,568.71,6999,Nam Theun 2,Laos,Nam Theun
586.0,576.61,6999,Nam Theun 2,Laos,Nam Theun
587.0,584.32,6999,Nam Theun 2,Laos,Nam Theun
588.0,591.6,6999,Nam Theun 2,Laos,Nam Theun
589.0,598.58,6999,Nam Theun 2,Laos,Nam Theun
590.0,605.53,6999,Nam Theun 2,Laos,Nam Theun
591.0,612.16,6999,Nam Theun 2,Laos,Nam Theun
592.0,618.5,6999,Nam Theun 2,Laos,Nam Theun
593.0,624.63,6999,Nam Theun 2,Laos,Nam Theun
594.0,630.54,6999,Nam Theun 2,Laos,Nam Theun
595.0,636.25,6999,Nam Theun 2,Laos,Nam Theun
596.0,641.84,6999,Nam Theun 2,Laos,Nam Theun
597.0,647.23,6999,Nam Theun 2,Laos,Nam Theun
598.0,652.42,6999,Nam Theun 2,Laos,Nam Theun
599.0,657.43,6999,Nam Theun 2,Laos,Nam Theun
600.0,662.46,6999,Nam Theun 2,Laos,Nam Theun
601.0,667.34,6999,Nam Theun 2,Laos,Nam Theun
602.0,672.15,6999,Nam Theun 2,Laos,Nam Theun
603.0,676.73,6999,Nam Theun 2,Laos,Nam Theun
604.0,681.3,6999,Nam Theun 2,Laos,Nam Theun
605.0,685.74,6999,Nam Theun 2,Laos,Nam Theun
606.0,690.1,6999,Nam Theun 2,Laos,Nam Theun
607.0,694.32,6999,Nam Theun 2,Laos,Nam Theun
608.0,698.69,6999,Nam Theun 2,Laos,Nam Theun
609.0,702.97,6999,Nam Theun 2,Laos,Nam Theun
610.0,707.19,6999,Nam Theun 2,Laos,Nam Theun
611.0,711.49,6999,Nam Theun 2,Laos,Nam Theun
612.0,715.81,6999,Nam Theun 2,Laos,Nam Theun
613.0,720.01,6999,Nam Theun 2,Laos,Nam Theun
614.0,724.23,6999,Nam Theun 2,Laos,Nam Theun
615.0,728.4,6999,Nam Theun 2,Laos,Nam Theun
616.0,732.52,6999,Nam Theun 2,Laos,Nam Theun
617.0,736.47,6999,Nam Theun 2,Laos,Nam Theun
618.0,740.47,6999,Nam Theun 2,Laos,Nam Theun
619.0,744.56,6999,Nam Theun 2,Laos,Nam Theun
620.0,748.52,6999,Nam Theun 2,Laos,Nam Theun
621.0,752.44,6999,Nam Theun 2,Laos,Nam Theun
622.0,756.43,6999,Nam Theun 2,Laos,Nam Theun
623.0,760.31,6999,Nam Theun 2,Laos,Nam Theun
624.0,764.18,6999,Nam Theun 2,Laos,Nam Theun
625.0,768.02,6999,Nam Theun 2,Laos,Nam Theun
626.0,771.85,6999,Nam Theun 2,Laos,Nam Theun
627.0,775.66,6999,Nam Theun 2,Laos,Nam Theun
628.0,779.37,6999,Nam Theun 2,Laos,Nam Theun
629.0,782.99,6999,Nam Theun 2,Laos,Nam Theun
630.0,786.73,6999,Nam Theun 2,Laos,Nam Theun
631.0,790.31,6999,Nam Theun 2,Laos,Nam Theun
632.0,793.91,6999,Nam Theun 2,Laos,Nam Theun
633.0,797.45,6999,Nam Theun 2,Laos,Nam Theun
634.0,800.98,6999,Nam Theun 2,Laos,Nam Theun
635.0,804.49,6999,Nam Theun 2,Laos,Nam Theun
636.0,807.95,6999,Nam Theun 2,Laos,Nam Theun
637.0,811.5,6999,Nam Theun 2,Laos,Nam Theun
638.0,814.97,6999,Nam Theun 2,Laos,Nam Theun
639.0,818.48,6999,Nam Theun 2,Laos,Nam Theun
640.0,821.91,6999,Nam Theun 2,Laos,Nam Theun
641.0,825.37,6999,Nam Theun 2,Laos,Nam Theun
642.0,828.79,6999,Nam Theun 2,Laos,Nam Theun
643.0,832.23,6999,Nam Theun 2,Laos,Nam Theun
644.0,835.65,6999,Nam Theun 2,Laos,Nam Theun
645.0,838.99,6999,Nam Theun 2,Laos,Nam Theun
646.0,842.24,6999,Nam Theun 2,Laos,Nam Theun
647.0,845.54,6999,Nam Theun 2,Laos,Nam Theun
648.0,848.88,6999,Nam Theun 2,Laos,Nam Theun
649.0,852.04,6999,Nam Theun 2,Laos,Nam Theun
650.0,855.27,6999,Nam Theun 2,Laos,Nam Theun
651.0,858.47,6999,Nam Theun 2,Laos,Nam Theun
652.0,861.54,6999,Nam Theun 2,Laos,Nam Theun
653.0,864.6,6999,Nam Theun 2,Laos,Nam Theun
654.0,867.77,6999,Nam Theun 2,Laos,Nam Theun
655.0,870.91,6999,Nam Theun 2,Laos,Nam Theun
656.0,874.06,6999,Nam Theun 2,Laos,Nam Theun
657.0,877.17,6999,Nam Theun 2,Laos,Nam Theun
658.0,880.22,6999,Nam Theun 2,Laos,Nam Theun
659.0,883.14,6999,Nam Theun 2,Laos,Nam Theun
660.0,886.23,6999,Nam Theun 2,Laos,Nam Theun
661.0,889.24,6999,Nam Theun 2,Laos,Nam Theun
662.0,892.27,6999,Nam Theun 2,Laos,Nam Theun
663.0,895.27,6999,Nam Theun 2,Laos,Nam Theun
664.0,898.22,6999,Nam Theun 2,Laos,Nam Theun
665.0,901.16,6999,Nam Theun 2,Laos,Nam Theun
666.0,904.17,6999,Nam Theun 2,Laos,Nam Theun
667.0,907.16,6999,Nam Theun 2,Laos,Nam Theun
668.0,910.14,6999,Nam Theun 2,Laos,Nam Theun
669.0,913.09,6999,Nam Theun 2,Laos,Nam Theun
670.0,915.97,6999,Nam Theun 2,Laos,Nam Theun
671.0,918.94,6999,Nam Theun 2,Laos,Nam Theun
672.0,921.93,6999,Nam Theun 2,Laos,Nam Theun
673.0,924.92,6999,Nam Theun 2,Laos,Nam Theun
674.0,927.94,6999,Nam Theun 2,Laos,Nam Theun
675.0,930.8,6999,Nam Theun 2,Laos,Nam Theun
676.0,933.6,6999,Nam Theun 2,Laos,Nam Theun
677.0,936.5,6999,Nam Theun 2,Laos,Nam Theun
678.0,939.34,6999,Nam Theun 2,Laos,Nam Theun
679.0,942.18,6999,Nam Theun 2,Laos,Nam Theun
680.0,944.98,6999,Nam Theun 2,Laos,Nam Theun
681.0,947.8,6999,Nam Theun 2,Laos,Nam Theun
682.0,950.55,6999,Nam Theun 2,Laos,Nam Theun
683.0,953.28,6999,Nam Theun 2,Laos,Nam Theun
684.0,956.01,6999,Nam Theun 2,Laos,Nam Theun
685.0,958.7,6999,Nam Theun 2,Laos,Nam Theun
686.0,961.34,6999,Nam Theun 2,Laos,Nam Theun
687.0,964.01,6999,Nam Theun 2,Laos,Nam Theun
688.0,966.74,6999,Nam Theun 2,Laos,Nam Theun
689.0,969.28,6999,Nam Theun 2,Laos,Nam Theun
690.0,971.88,6999,Nam Theun 2,Laos,Nam Theun
691.0,974.51,6999,Nam Theun 2,Laos,Nam Theun
692.0,977.09,6999,Nam Theun 2,Laos,Nam Theun
693.0,979.66,6999,Nam Theun 2,Laos,Nam Theun
694.0,982.31,6999,Nam Theun 2,Laos,Nam Theun
695.0,984.98,6999,Nam Theun 2,Laos,Nam Theun
696.0,987.73,6999,Nam Theun 2,Laos,Nam Theun
697.0,990.25,6999,Nam Theun 2,Laos,Nam Theun
698.0,992.85,6999,Nam Theun 2,Laos,Nam Theun
699.0,995.41,6999,Nam Theun 2,Laos,Nam Theun
700.0,998.05,6999,Nam Theun 2,Laos,Nam Theun
701.0,1000.55,6999,Nam Theun 2,Laos,Nam Theun
702.0,1003.13,6999,Nam Theun 2,Laos,Nam Theun
703.0,1005.72,6999,Nam Theun 2,Laos,Nam Theun
704.0,1008.39,6999,Nam Theun 2,Laos,Nam Theun
705.0,1011.03,6999,Nam Theun 2,Laos,Nam Theun
706.0,1013.6,6999,Nam Theun 2,Laos,Nam Theun
707.0,1016.19,6999,Nam Theun 2,Laos,Nam Theun
708.0,1018.84,6999,Nam Theun 2,Laos,Nam Theun
709.0,1021.53,6999,Nam Theun 2,Laos,Nam Theun
710.0,1024.17,6999,Nam Theun 2,Laos,Nam Theun
711.0,1026.83,6999,Nam Theun 2,Laos,Nam Theun
712.0,1029.47,6999,Nam Theun 2,Laos,Nam Theun
713.0,1032.01,6999,Nam Theun 2,Laos,Nam Theun
714.0,1034.56,6999,Nam Theun 2,Laos,Nam Theun
715.0,1037.09,6999,Nam Theun 2,Laos,Nam Theun
716.0,1039.67,6999,Nam Theun 2,Laos,Nam Theun
717.0,1042.23,6999,Nam Theun 2,Laos,Nam Theun
718.0,1044.81,6999,Nam Theun 2,Laos,Nam Theun
719.0,1047.36,6999,Nam Theun 2,Laos,Nam Theun
720.0,1049.8,6999,Nam Theun 2,Laos,Nam Theun
721.0,1052.27,6999,Nam Theun 2,Laos,Nam Theun
722.0,1054.81,6999,Nam Theun 2,Laos,Nam Theun
723.0,1057.32,6999,Nam Theun 2,Laos,Nam Theun
724.0,1059.75,6999,Nam Theun 2,Laos,Nam Theun
725.0,1062.22,6999,Nam Theun 2,Laos,Nam Theun
726.0,1064.55,6999,Nam Theun 2,Laos,Nam Theun
727.0,1066.97,6999,Nam Theun 2,Laos,Nam Theun
728.0,1069.38,6999,Nam Theun 2,Laos,Nam Theun
729.0,1071.73,6999,Nam Theun 2,Laos,Nam Theun
730.0,1074.13,6999,Nam Theun 2,Laos,Nam Theun
731.0,1076.43,6999,Nam Theun 2,Laos,Nam Theun
732.0,1078.81,6999,Nam Theun 2,Laos,Nam Theun
733.0,1081.19,6999,Nam Theun 2,Laos,Nam Theun
734.0,1083.49,6999,Nam Theun 2,Laos,Nam Theun
735.0,1085.85,6999,Nam Theun 2,Laos,Nam Theun
736.0,1088.14,6999,Nam Theun 2,Laos,Nam Theun
737.0,1090.51,6999,Nam Theun 2,Laos,Nam Theun
738.0,1092.87,6999,Nam Theun 2,Laos,Nam Theun
739.0,1095.16,6999,Nam Theun 2,Laos,Nam Theun
740.0,1097.53,6999,Nam Theun 2,Laos,Nam Theun
741.0,1099.86,6999,Nam Theun 2,Laos,Nam Theun
742.0,1102.15,6999,Nam Theun 2,Laos,Nam Theun
743.0,1104.38,6999,Nam Theun 2,Laos,Nam Theun
744.0,1106.71,6999,Nam Theun 2,Laos,Nam Theun
745.0,1108.98,6999,Nam Theun 2,Laos,Nam Theun
746.0,1111.22,6999,Nam Theun 2,Laos,Nam Theun
747.0,1113.56,6999,Nam Theun 2,Laos,Nam Theun
748.0,1115.76,6999,Nam Theun 2,Laos,Nam Theun
749.0,1118.01,6999,Nam Theun 2,Laos,Nam Theun
750.0,1120.13,6999,Nam Theun 2,Laos,Nam Theun
751.0,1122.28,6999,Nam Theun 2,Laos,Nam Theun
752.0,1124.34,6999,Nam Theun 2,Laos,Nam Theun
753.0,1126.45,6999,Nam Theun 2,Laos,Nam Theun
754.0,1128.53,6999,Nam Theun 2,Laos,Nam Theun
755.0,1130.75,6999,Nam Theun 2,Laos,Nam Theun
756.0,1132.79,6999,Nam Theun 2,Laos,Nam Theun
757.0,1134.81,6999,Nam Theun 2,Laos,Nam Theun
758.0,1136.85,6999,Nam Theun 2,Laos,Nam Theun
759.0,1138.9,6999,Nam Theun 2,Laos,Nam Theun
760.0,1140.94,6999,Nam Theun 2,Laos,Nam Theun
761.0,1142.93,6999,Nam Theun 2,Laos,Nam Theun
762.0,1144.87,6999,Nam Theun 2,Laos,Nam Theun
763.0,1146.86,6999,Nam Theun 2,Laos,Nam Theun
764.0,1148.87,6999,Nam Theun 2,Laos,Nam Theun
765.0,1150.8,6999,Nam Theun 2,Laos,Nam Theun
766.0,1152.73,6999,Nam Theun 2,Laos,Nam Theun
767.0,1154.67,6999,Nam Theun 2,Laos,Nam Theun
768.0,1156.57,6999,Nam Theun 2,Laos,Nam Theun
769.0,1158.44,6999,Nam Theun 2,Laos,Nam Theun
770.0,1160.28,6999,Nam Theun 2,Laos,Nam Theun
771.0,1162.1,6999,Nam Theun 2,Laos,Nam Theun
772.0,1163.94,6999,Nam Theun 2,Laos,Nam Theun
773.0,1165.72,6999,Nam Theun 2,Laos,Nam Theun
774.0,1167.49,6999,Nam Theun 2,Laos,Nam Theun
775.0,1169.23,6999,Nam Theun 2,Laos,Nam Theun
776.0,1170.96,6999,Nam Theun 2,Laos,Nam Theun
777.0,1172.77,6999,Nam Theun 2,Laos,Nam Theun
778.0,1174.38,6999,Nam Theun 2,Laos,Nam Theun
779.0,1175.94,6999,Nam Theun 2,Laos,Nam Theun
780.0,1177.58,6999,Nam Theun 2,Laos,Nam Theun
781.0,1179.2,6999,Nam Theun 2,Laos,Nam Theun
782.0,1180.82,6999,Nam Theun 2,Laos,Nam Theun
783.0,1182.48,6999,Nam Theun 2,Laos,Nam Theun
784.0,1184.17,6999,Nam Theun 2,Laos,Nam Theun
