Elevation,CumArea,id,name,country,river
153.0,4.4,5150,Lam Pao,Thailand,Chi
154.0,32.57,5150,Lam Pao,Thailand,Chi
155.0,60.74,5150,Lam Pao,Thailand,Chi
156.0,88.91,5150,Lam Pao,Thailand,Chi
157.0,117.09,5150,Lam Pao,Thailand,Chi
158.0,145.26,5150,Lam Pao,Thailand,Chi
159.0,173.43,5150,Lam Pao,Thailand,Chi
160.0,201.6,5150,Lam Pao,Thailand,Chi
161.0,210.4,5150,Lam Pao,Thailand,Chi
162.0,227.9,5150,Lam Pao,Thailand,Chi
163.0,258.66,5150,Lam Pao,Thailand,Chi
164.0,297.4,5150,Lam Pao,Thailand,Chi
165.0,337.01,5150,Lam Pao,Thailand,Chi
166.0,378.23,5150,Lam Pao,Thailand,Chi
167.0,421.73,5150,Lam Pao,Thailand,Chi
168.0,468.45,5150,Lam Pao,Thailand,Chi
169.0,517.99,5150,Lam Pao,Thailand,Chi
170.0,570.4,5150,Lam Pao,Thailand,Chi
171.0,624.25,5150,Lam Pao,Thailand,Chi
172.0,678.64,5150,Lam Pao,Thailand,Chi
173.0,733.58,5150,Lam Pao,Thailand,Chi
174.0,788.19,5150,Lam Pao,Thailand,Chi
175.0,842.21,5150,Lam Pao,Thailand,Chi
176.0,894.47,5150,Lam Pao,Thailand,Chi
177.0,944.0,5150,Lam Pao,Thailand,Chi
178.0,991.05,5150,Lam Pao,Thailand,Chi
179.0,1035.39,5150,Lam Pao,Thailand,Chi
180.0,1077.15,5150,Lam Pao,Thailand,Chi
181.0,1115.9,5150,Lam Pao,Thailand,Chi
182.0,1151.71,5150,Lam Pao,Thailand,Chi
183.0,1184.74,5150,Lam Pao,Thailand,Chi
184.0,1215.07,5150,Lam Pao,Thailand,Chi
185.0,1242.37,5150,Lam Pao,Thailand,Chi
186.0,1267.29,5150,Lam Pao,Thailand,Chi
187.0,1290.14,5150,Lam Pao,Thailand,Chi
188.0,1310.75,5150,Lam Pao,Thailand,Chi
189.0,1329.41,5150,Lam Pao,Thailand,Chi
190.0,1345.61,5150,Lam Pao,Thailand,Chi
191.0,1360.46,5150,Lam Pao,Thailand,Chi
192.0,1373.43,5150,Lam Pao,Thailand,Chi
193.0,1385.24,5150,Lam Pao,Thailand,Chi
194.0,1395.86,5150,Lam Pao,Thailand,Chi
195.0,1405.43,5150,Lam Pao,Thailand,Chi
196.0,1413.93,5150,Lam Pao,Thailand,Chi
197.0,1421.3,5150,Lam Pao,Thailand,Chi
198.0,1427.64,5150,Lam Pao,Thailand,Chi
199.0,1433.42,5150,Lam Pao,Thailand,Chi
200.0,1438.53,5150,Lam Pao,Thailand,Chi
201.0,1442.77,5150,Lam Pao,Thailand,Chi
202.0,1446.48,5150,Lam Pao,Thailand,Chi
203.0,1449.74,5150,Lam Pao,Thailand,Chi
204.0,1452.55,5150,Lam Pao,Thailand,Chi
205.0,1455.05,5150,Lam Pao,Thailand,Chi
206.0,1457.29,5150,Lam Pao,Thailand,Chi
207.0,1459.13,5150,Lam Pao,Thailand,Chi
208.0,1460.75,5150,Lam Pao,Thailand,Chi
209.0,1462.15,5150,Lam Pao,Thailand,Chi
210.0,1463.4,5150,Lam Pao,Thailand,Chi
211.0,1464.45,5150,Lam Pao,Thailand,Chi
212.0,1465.38,5150,Lam Pao,Thailand,Chi
213.0,1466.17,5150,Lam Pao,Thailand,Chi
214.0,1466.92,5150,Lam Pao,Thailand,Chi
215.0,1467.61,5150,Lam Pao,Thailand,Chi
216.0,1468.22,5150,Lam Pao,Thailand,Chi
217.0,1468.75,5150,Lam Pao,Thailand,Chi
218.0,1469.28,5150,Lam Pao,Thailand,Chi
219.0,1469.85,5150,Lam Pao,Thailand,Chi
220.0,1470.36,5150,Lam Pao,Thailand,Chi
221.0,1470.85,5150,Lam Pao,Thailand,Chi
222.0,1471.35,5150,Lam Pao,Thailand,Chi
223.0,1471.82,5150,Lam Pao,Thailand,Chi
224.0,1472.28,5150,Lam Pao,Thailand,Chi
225.0,1472.73,5150,Lam Pao,Thailand,Chi
226.0,1473.2,5150,Lam Pao,Thailand,Chi
227.0,1473.66,5150,Lam Pao,Thailand,Chi
228.0,1474.08,5150,Lam Pao,Thailand,Chi
229.0,1474.48,5150,Lam Pao,Thailand,Chi
230.0,1474.92,5150,Lam Pao,Thailand,Chi
231.0,1475.32,5150,Lam Pao,Thailand,Chi
232.0,1475.72,5150,Lam Pao,Thailand,Chi
233.0,1476.14,5150,Lam Pao,Thailand,Chi
234.0,1476.54,5150,Lam Pao,Thailand,Chi
235.0,1476.9,5150,Lam Pao,Thailand,Chi
236.0,1477.27,5150,Lam Pao,Thailand,Chi
237.0,1477.62,5150,Lam Pao,Thailand,Chi
238.0,1477.89,5150,Lam Pao,Thailand,Chi
239.0,1478.12,5150,Lam Pao,Thailand,Chi
240.0,1478.36,5150,Lam Pao,Thailand,Chi
241.0,1478.56,5150,Lam Pao,Thailand,Chi
