date,streamflow
2001-04-01,7.97750578480604e-06
2001-04-02,0.012470251774377814
2001-04-03,0.3004698228238005
2001-04-04,0.5396376957165597
2001-04-05,0.4505925669572067
2001-04-06,0.3448784373794643
2001-04-07,0.23859482599269405
2001-04-08,0.14946189150465805
2001-04-09,0.08328879203579882
2001-04-10,0.05452068379764825
2001-04-11,0.2020497024389766
2001-04-12,3.278278443942723
2001-04-13,16.25291788243539
2001-04-14,23.70218953676246
2001-04-15,17.749899807215588
2001-04-16,12.423283809566488
2001-04-17,7.61504983172072
2001-04-18,3.8576069834452413
2001-04-19,2.4483532048506413
2001-04-20,5.6532898200924215
2001-04-21,7.526696228681955
2001-04-22,5.145246196178244
2001-04-23,3.5069401266377396
2001-04-24,2.4398224177214116
2001-04-25,19.802109038461737
2001-04-26,37.03092454916478
2001-04-27,30.47824984436934
2001-04-28,19.933866024977775
2001-04-29,12.00187283231465
2001-04-30,6.691693603358322
2001-05-01,7.072635898522272
2001-05-02,14.88081418738114
2001-05-03,40.553299056428344
2001-05-04,59.00635666359212
2001-05-05,62.84439577130442
2001-05-06,76.28947117257687
2001-05-07,77.91530474705405
2001-05-08,64.02336090010614
2001-05-09,53.78222346949568
2001-05-10,163.18445869761243
2001-05-11,286.79786576515227
2001-05-12,277.81351637078524
2001-05-13,242.59338707634302
2001-05-14,197.5419472462367
2001-05-15,158.88100304310274
2001-05-16,137.7716923813265
2001-05-17,120.70953366314583
2001-05-18,114.48788148393804
2001-05-19,121.44503912831392
2001-05-20,133.9557760935014
2001-05-21,176.24348882472304
2001-05-22,210.97806999316163
2001-05-23,209.83181818502513
2001-05-24,206.58797696307613
2001-05-25,194.32000712326294
2001-05-26,223.94088089000863
2001-05-27,301.9862579410833
2001-05-28,351.7547759108175
2001-05-29,375.9518812962744
2001-05-30,414.7985319127299
2001-05-31,491.01407034630597
2001-06-01,552.7655388967336
2001-06-02,536.6056891458276
2001-06-03,504.6536102785086
2001-06-04,508.5117806822586
2001-06-05,512.1085186277658
2001-06-06,493.7625743082435
2001-06-07,511.6796175046803
2001-06-08,547.7874683426652
2001-06-09,559.5015731145711
2001-06-10,576.6663934288764
2001-06-11,580.5573066028124
2001-06-12,541.2098867055854
2001-06-13,523.8311411072493
2001-06-14,536.8334953482579
2001-06-15,510.53942267011706
2001-06-16,453.8476847971365
2001-06-17,395.93519632324706
2001-06-18,345.1523065969095
2001-06-19,300.20943242552727
2001-06-20,266.9493876348765
2001-06-21,249.12420882080315
2001-06-22,246.30477455515228
2001-06-23,244.8213755705905
2001-06-24,250.91765519287426
2001-06-25,297.5011355546451
2001-06-26,372.56588865288
2001-06-27,424.9775804087658
2001-06-28,477.67938109385125
2001-06-29,552.8140966259691
2001-06-30,651.547089853296
2001-07-01,709.0525774535697
2001-07-02,663.5678660782119
2001-07-03,637.4951292029618
2001-07-04,764.2570437299928
2001-07-05,898.0596222832025
2001-07-06,869.1198046492026
2001-07-07,781.0929582030237
2001-07-08,695.762685453069
2001-07-09,690.3432713533434
2001-07-10,755.6960651784921
2001-07-11,752.2994254006256
2001-07-12,685.0521693824288
2001-07-13,615.710958984069
2001-07-14,578.3978157119526
2001-07-15,550.5864669061731
2001-07-16,519.2398277128764
2001-07-17,511.09182205802375
2001-07-18,500.09708696235987
2001-07-19,492.0957540799131
2001-07-20,582.8399106493744
2001-07-21,736.977856261569
2001-07-22,807.1730517951244
2001-07-23,808.5261751607039
2001-07-24,777.431898539556
2001-07-25,755.2210953770223
2001-07-26,765.8375343868743
2001-07-27,805.5602063088606
2001-07-28,862.0847813389461
2001-07-29,872.8186927885776
2001-07-30,822.3505504800144
2001-07-31,729.4456287615783
2001-08-01,648.6461053336329
2001-08-02,603.1489515357033
2001-08-03,630.688135798227
2001-08-04,683.1006855545768
2001-08-05,647.568516216102
2001-08-06,573.9616927975632
2001-08-07,529.2118404137565
2001-08-08,521.4059022706638
2001-08-09,667.7312184688196
2001-08-10,888.6881277883363
2001-08-11,979.1701326516409
2001-08-12,1042.2544270517185
2001-08-13,1045.4274628472492
2001-08-14,957.0294561607025
2001-08-15,914.955930927515
2001-08-16,923.9120739105855
2001-08-17,967.1504069817487
2001-08-18,948.5557501316559
2001-08-19,849.750860429796
2001-08-20,750.4450032292356
2001-08-21,704.6403482946789
2001-08-22,651.8424798744612
2001-08-23,562.0161317816487
2001-08-24,541.1067397587033
2001-08-25,541.0085709135237
2001-08-26,538.2207433461572
2001-08-27,570.2447215196939
2001-08-28,564.9866369923815
2001-08-29,509.807055561102
2001-08-30,452.7868535896602
2001-08-31,405.70724677735194
2001-09-01,410.26999413647127
2001-09-02,500.3151040307822
2001-09-03,639.5717168608599
2001-09-04,789.049771338617
2001-09-05,838.3053777635862
2001-09-06,817.0101687002658
2001-09-07,782.075088397633
2001-09-08,704.9083615881646
2001-09-09,702.9075441494691
2001-09-10,708.1014740282184
2001-09-11,637.2779984518505
2001-09-12,569.843140490594
2001-09-13,569.7304819148045
2001-09-14,611.3224536795948
2001-09-15,576.8445913470474
2001-09-16,501.870098198625
2001-09-17,499.3830833286243
2001-09-18,585.6379690935618
2001-09-19,639.9849106289145
2001-09-20,615.092632312977
2001-09-21,580.4020056871257
2001-09-22,534.6332989898355
2001-09-23,481.01015022222623
2001-09-24,432.53068592004956
2001-09-25,393.2350037339763
2001-09-26,356.4597163171473
2001-09-27,316.50348137773557
2001-09-28,274.34240753283586
2001-09-29,234.49451992925788
2001-09-30,200.98762925459087
2001-10-01,171.138561344611
2001-10-02,151.41637521928124
2001-10-03,147.40831071861064
2001-10-04,142.97701469396085
2001-10-05,137.51664707109302
2001-10-06,131.83634023222842
2001-10-07,119.3930355906444
2001-10-08,111.74392634030261
2001-10-09,170.99909266125036
2001-10-10,331.0924653680553
2001-10-11,449.02577315921906
2001-10-12,436.78025744640297
2001-10-13,381.37237426787067
2001-10-14,329.5923634081221
2001-10-15,294.3704107919016
2001-10-16,283.6170315099576
2001-10-17,260.95691785686313
2001-10-18,226.651582993875
2001-10-19,197.61894754927297
2001-10-20,168.40388393272664
2001-10-21,140.94873755922413
2001-10-22,121.56584191246911
2001-10-23,162.1209591936433
2001-10-24,263.48267527059227
2001-10-25,290.3866098647514
2001-10-26,277.25649850513287
2001-10-27,267.32898261446013
2001-10-28,235.37134684908585
2001-10-29,235.7030189631437
2001-10-30,227.06094662520437
2001-10-31,197.86377472526652
