date,streamflow,id,name,country,river
2001-06-22,5.003093330573637,7000,Nam Mang 3,Laos,Nam Gnong
2001-06-23,4.810900773545685,7000,Nam Mang 3,Laos,Nam Gnong
2001-06-24,4.965143262125319,7000,Nam Mang 3,Laos,Nam Gnong
2001-06-25,6.165119774569509,7000,Nam Mang 3,Laos,Nam Gnong
2001-06-26,8.978192150838574,7000,Nam Mang 3,Laos,Nam Gnong
2001-06-27,10.753942249179207,7000,Nam Mang 3,Laos,Nam Gnong
2001-06-28,11.224441953181588,7000,Nam Mang 3,Laos,Nam Gnong
2001-06-29,12.588744838273731,7000,Nam Mang 3,Laos,Nam Gnong
2001-06-30,14.373617010657489,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-01,14.954261009287393,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-02,13.64805744156227,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-03,12.937730438924303,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-04,14.485523349406431,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-05,14.8066829472829,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-06,13.222538227830828,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-07,12.002738704862216,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-08,10.660600690175084,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-09,12.0242200348975,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-10,15.14287811131204,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-11,14.993435186714672,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-12,13.049077661529234,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-13,11.66165412749528,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-14,10.744892751214946,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-15,10.205671485882052,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-16,9.99290365297228,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-17,9.505863059230704,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-18,8.480721980960503,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-19,7.665439972442537,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-20,7.635165780027357,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-21,9.168384604012374,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-22,11.384927995039403,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-23,12.547116439716964,7000,Nam Mang 3,Laos,Nam Gnong
2001-07-24,12.113852596647863,7000,Nam Mang 3,Laos,Nam Gnong
