date,streamflow,id,name,country,river
2001-04-01,0.0917496158816398,7203,Se San 4,Vietnam,Se San
2001-04-02,2.456935409710653,7203,Se San 4,Vietnam,Se San
2001-04-03,9.582682700783128,7203,Se San 4,Vietnam,Se San
2001-04-04,21.08070005580544,7203,Se San 4,Vietnam,Se San
2001-04-05,33.47036449055325,7203,Se San 4,Vietnam,Se San
2001-04-06,36.92069216082624,7203,Se San 4,Vietnam,Se San
2001-04-07,28.0806958227588,7203,Se San 4,Vietnam,Se San
2001-04-08,17.454716045963934,7203,Se San 4,Vietnam,Se San
2001-04-09,10.014960522922836,7203,Se San 4,Vietnam,Se San
2001-04-10,9.846811942266818,7203,Se San 4,Vietnam,Se San
2001-04-11,34.85480317406178,7203,Se San 4,Vietnam,Se San
2001-04-12,92.46264230098544,7203,Se San 4,Vietnam,Se San
2001-04-13,144.44379423784986,7203,Se San 4,Vietnam,Se San
2001-04-14,125.66554879142276,7203,Se San 4,Vietnam,Se San
2001-04-15,96.3636405199806,7203,Se San 4,Vietnam,Se San
2001-04-16,82.8160963603116,7203,Se San 4,Vietnam,Se San
2001-04-17,70.77670095898779,7203,Se San 4,Vietnam,Se San
2001-04-18,118.77616242330892,7203,Se San 4,Vietnam,Se San
2001-04-19,168.18185663243213,7203,Se San 4,Vietnam,Se San
2001-04-20,150.933122173727,7203,Se San 4,Vietnam,Se San
2001-04-21,105.63541695496804,7203,Se San 4,Vietnam,Se San
2001-04-22,73.53364588984752,7203,Se San 4,Vietnam,Se San
2001-04-23,63.78353872681986,7203,Se San 4,Vietnam,Se San
2001-04-24,103.22471740347468,7203,Se San 4,Vietnam,Se San
2001-04-25,115.60638986122628,7203,Se San 4,Vietnam,Se San
2001-04-26,94.06753556710612,7203,Se San 4,Vietnam,Se San
2001-04-27,109.59528873056088,7203,Se San 4,Vietnam,Se San
2001-04-28,100.25346009728555,7203,Se San 4,Vietnam,Se San
2001-04-29,78.55207418059716,7203,Se San 4,Vietnam,Se San
2001-04-30,104.06584385844738,7203,Se San 4,Vietnam,Se San
2001-05-01,170.19012678208944,7203,Se San 4,Vietnam,Se San
2001-05-02,273.6403487946702,7203,Se San 4,Vietnam,Se San
2001-05-03,318.9953639137356,7203,Se San 4,Vietnam,Se San
2001-05-04,265.2900314442467,7203,Se San 4,Vietnam,Se San
2001-05-05,196.39211448962857,7203,Se San 4,Vietnam,Se San
2001-05-06,197.1541944662008,7203,Se San 4,Vietnam,Se San
2001-05-07,243.82530839022485,7203,Se San 4,Vietnam,Se San
2001-05-08,216.6566347795988,7203,Se San 4,Vietnam,Se San
2001-05-09,164.21552097017457,7203,Se San 4,Vietnam,Se San
2001-05-10,149.80394655700536,7203,Se San 4,Vietnam,Se San
2001-05-11,142.21295735196264,7203,Se San 4,Vietnam,Se San
2001-05-12,154.771437653866,7203,Se San 4,Vietnam,Se San
2001-05-13,291.9393924868434,7203,Se San 4,Vietnam,Se San
2001-05-14,602.477476974477,7203,Se San 4,Vietnam,Se San
2001-05-15,776.8271809451321,7203,Se San 4,Vietnam,Se San
2001-05-16,726.7634371919454,7203,Se San 4,Vietnam,Se San
2001-05-17,644.5773283803204,7203,Se San 4,Vietnam,Se San
2001-05-18,538.9172726536092,7203,Se San 4,Vietnam,Se San
2001-05-19,429.938227606875,7203,Se San 4,Vietnam,Se San
2001-05-20,373.1172658026098,7203,Se San 4,Vietnam,Se San
2001-05-21,356.73602644680386,7203,Se San 4,Vietnam,Se San
2001-05-22,337.6246437726552,7203,Se San 4,Vietnam,Se San
2001-05-23,327.2973990578448,7203,Se San 4,Vietnam,Se San
2001-05-24,300.5048224466925,7203,Se San 4,Vietnam,Se San
2001-05-25,263.1376744166516,7203,Se San 4,Vietnam,Se San
2001-05-26,243.61005589557504,7203,Se San 4,Vietnam,Se San
2001-05-27,267.7130021013876,7203,Se San 4,Vietnam,Se San
2001-05-28,354.0753217006746,7203,Se San 4,Vietnam,Se San
2001-05-29,408.35296341636416,7203,Se San 4,Vietnam,Se San
2001-05-30,390.3283246963815,7203,Se San 4,Vietnam,Se San
2001-05-31,345.0882878692119,7203,Se San 4,Vietnam,Se San
2001-06-01,294.0368298391875,7203,Se San 4,Vietnam,Se San
2001-06-02,289.00107786778017,7203,Se San 4,Vietnam,Se San
2001-06-03,292.3173827507076,7203,Se San 4,Vietnam,Se San
2001-06-04,289.86059328319465,7203,Se San 4,Vietnam,Se San
2001-06-05,305.4602451865302,7203,Se San 4,Vietnam,Se San
2001-06-06,318.630648587745,7203,Se San 4,Vietnam,Se San
2001-06-07,355.79778170167526,7203,Se San 4,Vietnam,Se San
2001-06-08,406.0626458606796,7203,Se San 4,Vietnam,Se San
2001-06-09,369.0452805505323,7203,Se San 4,Vietnam,Se San
2001-06-10,291.1186739835036,7203,Se San 4,Vietnam,Se San
2001-06-11,307.6066282089138,7203,Se San 4,Vietnam,Se San
2001-06-12,376.0628833365144,7203,Se San 4,Vietnam,Se San
2001-06-13,362.382527501046,7203,Se San 4,Vietnam,Se San
2001-06-14,345.4246353778779,7203,Se San 4,Vietnam,Se San
2001-06-15,409.9352776781925,7203,Se San 4,Vietnam,Se San
2001-06-16,429.099369331347,7203,Se San 4,Vietnam,Se San
2001-06-17,389.5138812063369,7203,Se San 4,Vietnam,Se San
2001-06-18,335.54741898569966,7203,Se San 4,Vietnam,Se San
2001-06-19,308.9207621078592,7203,Se San 4,Vietnam,Se San
2001-06-20,353.87475347337363,7203,Se San 4,Vietnam,Se San
2001-06-21,411.1568296458714,7203,Se San 4,Vietnam,Se San
2001-06-22,496.3622505857184,7203,Se San 4,Vietnam,Se San
2001-06-23,564.4348435850006,7203,Se San 4,Vietnam,Se San
2001-06-24,591.7549602240782,7203,Se San 4,Vietnam,Se San
2001-06-25,650.2845011109447,7203,Se San 4,Vietnam,Se San
2001-06-26,661.7414294467119,7203,Se San 4,Vietnam,Se San
2001-06-27,659.658592260681,7203,Se San 4,Vietnam,Se San
2001-06-28,658.6251944145782,7203,Se San 4,Vietnam,Se San
