date,streamflow,id,name,country,river
2001-04-01,7.97750578480604e-06,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-02,0.0124702517743778,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-03,0.3004698228238005,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-04,0.5396376957165597,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-05,0.4505925669572067,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-06,0.3448784373794643,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-07,0.238594825992694,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-08,0.149461891504658,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-09,0.0832887920357988,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-10,0.0545206837976482,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-11,0.2020497024389766,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-12,3.278278443942723,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-13,16.25291788243539,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-14,23.70218953676246,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-15,17.749899807215588,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-16,12.423283809566488,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-17,7.61504983172072,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-18,3.857606983445241,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-19,2.4483532048506413,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-20,5.6532898200924215,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-21,7.526696228681955,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-22,5.145246196178244,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-23,3.50694012663774,5136,Nam Ngum 1,Laos,Nam Ngum
2001-04-24,2.439822417721412,5136,Nam Ngum 1,Laos,Nam Ngum
