date,area,id,name,country,river
2013-05-16,4.285015901060012,5796,Sirindhorn,Thailand,Lam Dom Noi
2013-06-16,30.191444692319017,5796,Sirindhorn,Thailand,Lam Dom Noi
2013-07-16,-5.24458076728916,5796,Sirindhorn,Thailand,Lam Dom Noi
2013-08-16,-9.739327482047155,5796,Sirindhorn,Thailand,Lam Dom Noi
2013-09-16,5.693382618749067,5796,Sirindhorn,Thailand,Lam Dom Noi
2013-11-16,10.430382863578918,5796,Sirindhorn,Thailand,Lam Dom Noi
2013-12-16,-17.259418678430777,5796,Sirindhorn,Thailand,Lam Dom Noi
2014-01-16,-1.9484102196675464,5796,Sirindhorn,Thailand,Lam Dom Noi
2014-02-16,-10.685514565794398,5796,Sirindhorn,Thailand,Lam Dom Noi
2014-03-16,0.1914610225716926,5796,Sirindhorn,Thailand,Lam Dom Noi
2014-04-16,-5.000530337941639,5796,Sirindhorn,Thailand,Lam Dom Noi
2014-05-16,-6.17511341353971,5796,Sirindhorn,Thailand,Lam Dom Noi
2014-07-16,-5.492030022922695,5796,Sirindhorn,Thailand,Lam Dom Noi
2014-08-16,30.70272052238201,5796,Sirindhorn,Thailand,Lam Dom Noi
2014-09-16,2.020749702821817,5796,Sirindhorn,Thailand,Lam Dom Noi
2014-11-16,1.207956115887848,5796,Sirindhorn,Thailand,Lam Dom Noi
2014-12-16,-3.161469964664301,5796,Sirindhorn,Thailand,Lam Dom Noi
2015-01-16,-4.087077559394941,5796,Sirindhorn,Thailand,Lam Dom Noi
2015-02-16,-6.287084479979111,5796,Sirindhorn,Thailand,Lam Dom Noi
2015-03-16,-3.218161462464824,5796,Sirindhorn,Thailand,Lam Dom Noi
2015-04-16,-5.179603841824735,5796,Sirindhorn,Thailand,Lam Dom Noi
2015-05-16,-1.6180485526644497,5796,Sirindhorn,Thailand,Lam Dom Noi
2015-06-16,-1.5192686163717206,5796,Sirindhorn,Thailand,Lam Dom Noi
2015-07-16,0.5745859835100556,5796,Sirindhorn,Thailand,Lam Dom Noi
2015-08-16,-5.713985523766176,5796,Sirindhorn,Thailand,Lam Dom Noi
2015-09-16,36.30259217489144,5796,Sirindhorn,Thailand,Lam Dom Noi
2015-11-16,-8.155406081401711,5796,Sirindhorn,Thailand,Lam Dom Noi
2015-12-16,-2.325912838633632,5796,Sirindhorn,Thailand,Lam Dom Noi
2016-01-16,0.2493620849685545,5796,Sirindhorn,Thailand,Lam Dom Noi
2016-02-16,-3.5259438048557854,5796,Sirindhorn,Thailand,Lam Dom Noi
2016-03-16,-3.5723944633546543,5796,Sirindhorn,Thailand,Lam Dom Noi
2016-04-16,-2.3493741446724883,5796,Sirindhorn,Thailand,Lam Dom Noi
2016-05-16,-4.281921111969402,5796,Sirindhorn,Thailand,Lam Dom Noi
2016-09-16,4.697099887959987,5796,Sirindhorn,Thailand,Lam Dom Noi
2016-11-16,7.242342663189446,5796,Sirindhorn,Thailand,Lam Dom Noi
2016-12-16,-12.985321339342844,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-01-16,-2.8561022455260145,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-02-16,-2.782190812720868,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-03-16,-7.496002233520128,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-04-16,-1.7622910557184466,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-05-16,2.621199029628209,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-06-16,-3.649394602914618,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-07-16,-3.5342336924690825,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-08-16,4.843053513921477,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-09-16,5.279334648532215,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-11-16,5.933420941567857,5796,Sirindhorn,Thailand,Lam Dom Noi
2017-12-16,-4.310200319703813,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-01-16,-2.81584471837298,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-02-16,-1.50062488804939,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-03-16,-6.657790527871937,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-04-16,-17.05414518571587,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-05-16,13.878281663683762,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-06-16,-0.7904946236558691,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-07-16,2.2937232323232624,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-08-16,-8.19327877889814,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-09-16,18.438694207878097,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-11-16,-1.998329705977233,5796,Sirindhorn,Thailand,Lam Dom Noi
2018-12-16,-3.23487800774036,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-01-16,-3.219619842067592,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-02-16,-2.9148817204300546,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-03-16,-6.391746852494052,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-04-16,-3.64842642197651,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-05-16,4.078980986033956,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-06-16,-6.200573594307181,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-07-16,1.712163974423634,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-08-16,11.567637714486736,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-09-16,14.642215727441108,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-11-16,2.671918926523235,5796,Sirindhorn,Thailand,Lam Dom Noi
2019-12-16,-0.9658162544168538,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-01-16,-1.2884050088747656,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-02-16,-4.700866864242542,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-03-16,-4.748093787533355,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-04-16,-4.306356923026777,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-05-16,-16.999293286219004,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-06-16,13.292423267209855,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-07-16,7.770798730702657,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-08-16,-1.4812720848057606,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-09-16,1.6573525101367217,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-11-16,2.850558378364896,5796,Sirindhorn,Thailand,Lam Dom Noi
2020-12-16,2.107357142857306,5796,Sirindhorn,Thailand,Lam Dom Noi
2021-01-16,-2.38384784484869,5796,Sirindhorn,Thailand,Lam Dom Noi
2021-02-16,-1.1307694061324598,5796,Sirindhorn,Thailand,Lam Dom Noi
2021-03-16,-4.035435115742462,5796,Sirindhorn,Thailand,Lam Dom Noi
2021-04-16,-7.261784038130888,5796,Sirindhorn,Thailand,Lam Dom Noi
2021-05-16,0.232787878787849,5796,Sirindhorn,Thailand,Lam Dom Noi
2021-06-16,-3.035440860214985,5796,Sirindhorn,Thailand,Lam Dom Noi
2021-07-16,2.2937232323232624,5796,Sirindhorn,Thailand,Lam Dom Noi
2021-08-16,4.973366173171031,5796,Sirindhorn,Thailand,Lam Dom Noi
2021-09-16,6.92949015648646,5796,Sirindhorn,Thailand,Lam Dom Noi
