Date,Streamflow,id,name,country,river
2018-05-16,5.5,7000,Nam Mang 3,Laos,Nam Gnong
2018-06-16,5.47,7000,Nam Mang 3,Laos,Nam Gnong
2018-07-16,1.79,7000,Nam Mang 3,Laos,Nam Gnong
2018-08-16,13.27,7000,Nam Mang 3,Laos,Nam Gnong
2018-09-16,0.0,7000,Nam Mang 3,Laos,Nam Gnong
2018-11-16,0.0,7000,Nam Mang 3,Laos,Nam Gnong
2018-12-16,2.17,7000,Nam Mang 3,Laos,Nam Gnong
2019-01-16,1.66,7000,Nam Mang 3,Laos,Nam Gnong
2019-02-16,5.98,7000,Nam Mang 3,Laos,Nam Gnong
2019-03-16,2.36,7000,Nam Mang 3,Laos,Nam Gnong
2019-04-16,5.91,7000,Nam Mang 3,Laos,Nam Gnong
2019-05-16,2.63,7000,Nam Mang 3,Laos,Nam Gnong
2019-06-16,6.96,7000,Nam Mang 3,Laos,Nam Gnong
2019-07-16,7.35,7000,Nam Mang 3,Laos,Nam Gnong
2019-08-16,5.32,7000,Nam Mang 3,Laos,Nam Gnong
2019-09-16,6.34,7000,Nam Mang 3,Laos,Nam Gnong
2019-11-16,0.0,7000,Nam Mang 3,Laos,Nam Gnong
2019-12-16,5.31,7000,Nam Mang 3,Laos,Nam Gnong
2020-01-16,0.53,7000,Nam Mang 3,Laos,Nam Gnong
2020-02-16,2.38,7000,Nam Mang 3,Laos,Nam Gnong
2020-03-16,2.69,7000,Nam Mang 3,Laos,Nam Gnong
2020-04-16,4.64,7000,Nam Mang 3,Laos,Nam Gnong
2020-05-16,3.04,7000,Nam Mang 3,Laos,Nam Gnong
2020-06-16,1.72,7000,Nam Mang 3,Laos,Nam Gnong
2020-07-16,2.81,7000,Nam Mang 3,Laos,Nam Gnong
2020-08-16,12.06,7000,Nam Mang 3,Laos,Nam Gnong
2020-09-16,0.0,7000,Nam Mang 3,Laos,Nam Gnong
2020-11-16,1.0,7000,Nam Mang 3,Laos,Nam Gnong
2020-12-16,0.0,7000,Nam Mang 3,Laos,Nam Gnong
2021-01-16,4.63,7000,Nam Mang 3,Laos,Nam Gnong
2021-02-16,0.0,7000,Nam Mang 3,Laos,Nam Gnong
2021-03-16,7.4,7000,Nam Mang 3,Laos,Nam Gnong
2021-04-16,4.11,7000,Nam Mang 3,Laos,Nam Gnong
2021-05-16,4.26,7000,Nam Mang 3,Laos,Nam Gnong
2021-06-16,0.99,7000,Nam Mang 3,Laos,Nam Gnong
2021-07-16,0.0,7000,Nam Mang 3,Laos,Nam Gnong
2021-08-16,4.63,7000,Nam Mang 3,Laos,Nam Gnong
2021-09-16,0.0,7000,Nam Mang 3,Laos,Nam Gnong
