Date,NDWI,id,name,country,river
2017-09-16,289.75,5149,Ubol Ratana,Thailand,Nam Pong
2017-11-16,331.46,5149,Ubol Ratana,Thailand,Nam Pong
2017-12-16,340.41,5149,Ubol Ratana,Thailand,Nam Pong
2018-01-16,317.77,5149,Ubol Ratana,Thailand,Nam Pong
2018-03-16,270.2,5149,Ubol Ratana,Thailand,Nam Pong
2018-04-16,230.4,5149,Ubol Ratana,Thailand,Nam Pong
2018-05-16,194.61,5149,Ubol Ratana,Thailand,Nam Pong
2018-06-16,190.14,5149,Ubol Ratana,Thailand,Nam Pong
2018-07-16,194.45,5149,Ubol Ratana,Thailand,Nam Pong
2018-08-16,190.67,5149,Ubol Ratana,Thailand,Nam Pong
2018-09-16,246.73,5149,Ubol Ratana,Thailand,Nam Pong
2018-11-16,183.68,5149,Ubol Ratana,Thailand,Nam Pong
2018-12-16,180.01,5149,Ubol Ratana,Thailand,Nam Pong
2019-01-16,174.52,5149,Ubol Ratana,Thailand,Nam Pong
2019-02-16,166.81,5149,Ubol Ratana,Thailand,Nam Pong
2019-03-16,154.7,5149,Ubol Ratana,Thailand,Nam Pong
2019-04-16,146.7,5149,Ubol Ratana,Thailand,Nam Pong
2019-05-16,163.12,5149,Ubol Ratana,Thailand,Nam Pong
2019-06-16,152.81,5149,Ubol Ratana,Thailand,Nam Pong
2019-07-16,142.5,5149,Ubol Ratana,Thailand,Nam Pong
2019-08-16,127.1,5149,Ubol Ratana,Thailand,Nam Pong
2019-09-16,111.7,5149,Ubol Ratana,Thailand,Nam Pong
2019-11-16,142.14,5149,Ubol Ratana,Thailand,Nam Pong
2019-12-16,135.28,5149,Ubol Ratana,Thailand,Nam Pong
2020-01-16,125.47,5149,Ubol Ratana,Thailand,Nam Pong
2020-02-16,118.42,5149,Ubol Ratana,Thailand,Nam Pong
2020-03-16,109.94,5149,Ubol Ratana,Thailand,Nam Pong
2020-04-16,102.02,5149,Ubol Ratana,Thailand,Nam Pong
2020-05-16,95.82,5149,Ubol Ratana,Thailand,Nam Pong
2020-06-16,105.75,5149,Ubol Ratana,Thailand,Nam Pong
2020-07-16,105.94,5149,Ubol Ratana,Thailand,Nam Pong
2020-08-16,52.97,5149,Ubol Ratana,Thailand,Nam Pong
2020-11-16,247.51,5149,Ubol Ratana,Thailand,Nam Pong
2020-12-16,246.76,5149,Ubol Ratana,Thailand,Nam Pong
2021-01-16,232.82,5149,Ubol Ratana,Thailand,Nam Pong
2021-02-16,231.65,5149,Ubol Ratana,Thailand,Nam Pong
2021-03-16,205.34,5149,Ubol Ratana,Thailand,Nam Pong
2021-04-16,165.02,5149,Ubol Ratana,Thailand,Nam Pong
2021-05-16,191.86,5149,Ubol Ratana,Thailand,Nam Pong
2021-06-16,187.86,5149,Ubol Ratana,Thailand,Nam Pong
2021-07-16,194.45,5149,Ubol Ratana,Thailand,Nam Pong
2021-08-16,190.67,5149,Ubol Ratana,Thailand,Nam Pong
2021-09-16,246.73,5149,Ubol Ratana,Thailand,Nam Pong
