Date,NDWI,id,name,country,river
2016-09-16,8.24,7000,Nam Mang 3,Laos,Nam Gnong
2016-11-16,8.08,7000,Nam Mang 3,Laos,Nam Gnong
2016-12-16,7.26,7000,Nam Mang 3,Laos,Nam Gnong
2017-01-16,9.87,7000,Nam Mang 3,Laos,Nam Gnong
2017-02-16,7.76,7000,Nam Mang 3,Laos,Nam Gnong
2017-03-16,6.02,7000,Nam Mang 3,Laos,Nam Gnong
2017-04-16,2.87,7000,Nam Mang 3,Laos,Nam Gnong
2017-05-16,4.92,7000,Nam Mang 3,Laos,Nam Gnong
2017-06-16,2.56,7000,Nam Mang 3,Laos,Nam Gnong
2017-07-16,6.88,7000,Nam Mang 3,Laos,Nam Gnong
2017-08-16,0.0,7000,Nam Mang 3,Laos,Nam Gnong
2017-09-16,8.9,7000,Nam Mang 3,Laos,Nam Gnong
2017-11-16,10.52,7000,Nam Mang 3,Laos,Nam Gnong
2017-12-16,9.18,7000,Nam Mang 3,Laos,Nam Gnong
2018-01-16,8.27,7000,Nam Mang 3,Laos,Nam Gnong
2018-02-16,7.18,7000,Nam Mang 3,Laos,Nam Gnong
2018-03-16,6.75,7000,Nam Mang 3,Laos,Nam Gnong
2018-04-16,4.93,7000,Nam Mang 3,Laos,Nam Gnong
2018-05-16,3.23,7000,Nam Mang 3,Laos,Nam Gnong
2018-06-16,2.56,7000,Nam Mang 3,Laos,Nam Gnong
2018-07-16,6.88,7000,Nam Mang 3,Laos,Nam Gnong
2018-08-16,3.99,7000,Nam Mang 3,Laos,Nam Gnong
2018-09-16,8.9,7000,Nam Mang 3,Laos,Nam Gnong
2018-11-16,10.52,7000,Nam Mang 3,Laos,Nam Gnong
2018-12-16,9.98,7000,Nam Mang 3,Laos,Nam Gnong
2019-01-16,9.48,7000,Nam Mang 3,Laos,Nam Gnong
2019-02-16,7.5,7000,Nam Mang 3,Laos,Nam Gnong
2019-03-16,6.6,7000,Nam Mang 3,Laos,Nam Gnong
2019-04-16,3.14,7000,Nam Mang 3,Laos,Nam Gnong
2019-05-16,3.56,7000,Nam Mang 3,Laos,Nam Gnong
2019-06-16,2.56,7000,Nam Mang 3,Laos,Nam Gnong
2019-07-16,0.46,7000,Nam Mang 3,Laos,Nam Gnong
2019-08-16,3.01,7000,Nam Mang 3,Laos,Nam Gnong
2019-09-16,5.57,7000,Nam Mang 3,Laos,Nam Gnong
2019-11-16,10.06,7000,Nam Mang 3,Laos,Nam Gnong
2019-12-16,8.33,7000,Nam Mang 3,Laos,Nam Gnong
2020-01-16,8.15,7000,Nam Mang 3,Laos,Nam Gnong
2020-02-16,7.32,7000,Nam Mang 3,Laos,Nam Gnong
2020-03-16,6.49,7000,Nam Mang 3,Laos,Nam Gnong
2020-04-16,4.54,7000,Nam Mang 3,Laos,Nam Gnong
2020-05-16,3.79,7000,Nam Mang 3,Laos,Nam Gnong
2020-06-16,5.33,7000,Nam Mang 3,Laos,Nam Gnong
2020-07-16,6.88,7000,Nam Mang 3,Laos,Nam Gnong
2020-08-16,3.99,7000,Nam Mang 3,Laos,Nam Gnong
2020-09-16,8.9,7000,Nam Mang 3,Laos,Nam Gnong
2020-11-16,9.74,7000,Nam Mang 3,Laos,Nam Gnong
2020-12-16,9.97,7000,Nam Mang 3,Laos,Nam Gnong
2021-01-16,8.39,7000,Nam Mang 3,Laos,Nam Gnong
2021-02-16,8.76,7000,Nam Mang 3,Laos,Nam Gnong
2021-03-16,5.93,7000,Nam Mang 3,Laos,Nam Gnong
2021-04-16,4.62,7000,Nam Mang 3,Laos,Nam Gnong
2021-05-16,3.3,7000,Nam Mang 3,Laos,Nam Gnong
2021-06-16,2.56,7000,Nam Mang 3,Laos,Nam Gnong
2021-07-16,6.88,7000,Nam Mang 3,Laos,Nam Gnong
2021-08-16,3.99,7000,Nam Mang 3,Laos,Nam Gnong
2021-09-16,8.9,7000,Nam Mang 3,Laos,Nam Gnong
