2013-04-16,0.0
2013-05-16,0.03729044117647328
2013-06-16,-0.02941176470588289
2013-07-16,0.5461680729668948
2013-08-16,-0.40011063486321036
2013-09-16,0.8217648556876076
2013-11-16,0.19342901188148162
2013-12-16,-0.46595512232415043
2014-01-16,-0.013822580645148718
2014-02-16,-0.335390005288225
2014-03-16,-0.2848023550823171
2014-04-16,-0.1434495371963317
2014-05-16,0.03817776029221155
2014-06-16,0.04004126031506966
2014-07-16,0.32847471089084185
2014-08-16,-0.40011063486321036
2014-09-16,0.6888235710243334
2014-11-16,0.16386998099311953
2014-12-16,0.7686636363636141
2015-01-16,-0.949977517106525
2015-02-16,-0.2583870967741887
2015-03-16,-0.2395355737704972
2015-04-16,-0.2449049062265657
2015-05-16,-0.16699842629830938
2015-06-16,-0.09070320190893975
2015-07-16,0.41626450980391877
2015-08-16,0.97635674459898
2015-09-16,-0.14752413242918153
2015-11-16,0.15143380174855017
2015-12-16,-0.5419138761467935
2016-01-16,-0.34875337123216427
2016-02-16,0.42247460510887064
2016-03-16,-0.011106446776611063
2016-04-16,-0.31302892706873536
2016-05-16,-0.08224118852456844
2016-06-16,0.3616864782838519
2016-07-16,0.47530913442361794
2016-08-16,-0.3635657706807949
2016-09-16,-0.3027528050490915
2016-11-16,-0.017836065573769478
2016-12-16,-0.17274963570129043
2017-01-16,0.6073266962499835
2017-02-16,-0.5085148184765369
2017-03-16,-0.34814669789228847
2017-04-16,-0.3485362988115448
2017-05-16,0.2027222222222243
2017-06-16,-0.21615591397849007
2017-07-16,0.5277759562841553
2017-11-16,0.22621130997142608
2017-12-16,-0.3880803084696172
2018-01-16,-0.21506574333800618
2018-02-16,-0.2241720650449623
2018-03-16,-0.0876741803278503
2018-04-16,-0.2728847785717041
2018-05-16,-0.1765931106836824
2018-06-16,-0.04678131821489079
2018-07-16,0.5277759562841553
2018-08-16,-0.40011063486321036
2018-09-16,0.8217648556876076
2018-11-16,0.22621130997142608
2018-12-16,-0.1661587554846553
2019-01-16,-0.13646563814865983
2019-02-16,-0.4552543627710057
2019-03-16,-0.18574355971897755
2019-04-16,-0.4228619936939204
2019-05-16,0.035263157894744185
2019-06-16,-0.0739394858113038
2019-07-16,-0.1267321428571412
2019-08-16,0.15969742905651077
2019-09-16,0.2719961969439782
2019-11-16,0.47765636493227565
2019-12-16,-0.45342010869565036
2020-01-16,-0.039870967741929435
2020-02-16,-0.1708776441036539
2020-03-16,-0.1614731712831924
2020-04-16,-0.27395441860465214
2020-05-16,-0.07984312525500226
2020-06-16,0.17467795520308727
2020-07-16,0.25335995679247914
2020-08-16,-0.40011063486321036
2020-09-16,0.8217648556876076
2020-11-16,0.11093656450463096
2020-12-16,0.06570000000001493
2021-01-16,-0.4000960729312725
2021-02-16,0.08528897849460898
2021-03-16,-0.6084108333333108
2021-04-16,-0.1752476619154858
2021-05-16,-0.13273089700996663
2021-06-16,-0.052321428571430094
2021-07-16,0.5277759562841553
2021-08-16,-0.40011063486321036
2021-09-16,0.8217648556876076
